article,best_identifier,repository,repository_re3data,repository_type,license_fuji,license_numbat,guid_scheme_fuji,fuji_percent,fuji_percent_f,fuji_percent_a,fuji_percent_i,fuji_percent_r,fuji_percent_f1,fuji_percent_f2,fuji_percent_f3,fuji_percent_f4,fuji_percent_a1,fuji_percent_i1,fuji_percent_i2,fuji_percent_i3,fuji_percent_r1,fuji_percent_r1_1,fuji_percent_r1_2,fuji_percent_r1_3,FsF-F1-01D,FsF-F1-02D,FsF-F2-01M,FsF-F3-01M,FsF-F4-01M,FsF-A1-01M,FsF-A1-02M,FsF-A1-03D,FsF-I1-01M,FsF-I2-01M,FsF-I3-01M,FsF-R1-01MD,FsF-R1.1-01M,FsF-R1.2-01M,FsF-R1.3-01M,FsF-R1.3-02D
10.1038/s41586-021-04233-4,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=ERR1915528&display=data-access,SRA,Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04177-9,https://doi.org/10.5281/zenodo.4728981,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,66.67,71.43,66.67,100,50,100,50,0,100,66.67,100,100,100,25,100,50,50,100,100,50,0,100,100,100,0,100,100,100,25,100,50,100,0
10.1038/s41586-021-04177-9,https://www.ebi.ac.uk/ena/browser/view/PRJEB41311,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04177-9,https://massive.ucsd.edu/ProteoSAFe/dataset.jsp?task=1a42c18056484609afafe07519049ad9,MassIVE,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04142-6,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE184329,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04081-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148792,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04081-2,https://github.com/pombo-lab/WinickNg_Kukalev_Harabula_Nature_2021/tree/main/microscopy_images/,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1038/s41586-021-04081-2,https://www.ebi.ac.uk/ena/browser/view/ERR389126?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03995-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165532,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03995-1,https://doi.org/10.6084/m9.figshare.12436517,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,70.83,100,66.67,75,50,100,100,100,100,66.67,100,0,100,25,100,50,50,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,0
10.1038/s41586-021-03844-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE144103,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03663-4,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR6122124&display=metadata,SRA,Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03208-9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE137335,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03208-9,https://www.ncbi.nlm.nih.gov/nuccore/MW294174.2/,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41556-021-00637-6,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE128636,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41556-020-00619-0,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE87076,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41526-020-00129-1,https://doi.org/10.6084/m9.figshare.12129534,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,75,100,66.67,75,60,100,100,100,100,66.67,100,0,100,25,100,50,100,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-021-26826-3,https://www.ebi.ac.uk/biostudies/studies/S-BSST699?query=S-BSST699,BioImage,BioImage,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1038/s41467-021-26777-9,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE154803,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-25519-1,https://www.ncbi.nlm.nih.gov/nuccore/MN481964,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-24805-2,https://doi.org/10.6084/m9.figshare.14785434,figshare,figshare,general-purpose repository,CC BY,CC BY,doi,70.83,100,66.67,75,50,100,100,100,100,66.67,100,0,100,25,100,50,50,100,100,100,100,100,0,100,100,100,0,100,25,100,50,100,0
10.1038/s41467-021-24086-9,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR13039593&display=data-access,SRA,Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-24086-9,https://www.ebi.ac.uk/biostudies/studies/S-BSST630,BioStudies,BioStudies,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1038/s41467-021-23855-w,https://www.ebi.ac.uk/pride/archive/projects/PXD024800,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-23807-4,https://doi.org/10.5281/zenodo.3478502,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41467-021-22210-3,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE158038,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-22446-z,https://osf.io/qesv4/,OSF,Open Science Framework,general-purpose repository,CC0,CC0,url,45.83,71.43,33.33,50,30,100,50,0,100,33.33,50,0,100,25,50,50,0,100,100,50,0,100,0,100,0,50,0,100,25,50,50,0,0
10.1038/s41467-021-22117-z,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE152915,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-22117-z,https://www.ebi.ac.uk/pride/archive/projects/PXD019112,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-21994-8,https://doi.org/10.5281/zenodo.3744152,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,52.08,78.57,33.33,50,40,75,100,0,100,33.33,50,0,100,25,100,50,0,100,50,100,0,100,100,0,0,50,0,100,25,100,50,0,0
10.1038/s41467-021-21994-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE63197,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-21612-7,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR10392018&display=data-access,SRA,Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-21162-y,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE140929,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-21162-y,https://www.ebi.ac.uk/ena/browser/view/PRJEB35529?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-020-20850-5,https://doi.org/10.5281/zenodo.3992607,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,83.33,100,100,100,60,100,100,100,100,100,100,100,100,25,100,50,100,100,100,100,100,100,100,100,100,100,100,100,25,100,50,100,100
10.1007/s00401-021-02300-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE169265,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1007/s00401-021-02377-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE185041,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1007/s10071-021-01482-8,https://doi.org/10.5281/zenodo.4223729,Zenodo,Zenodo,general-purpose repository,other license,other (open),doi,62.5,71.43,66.67,100,40,100,50,0,100,66.67,100,100,100,25,50,50,50,100,100,50,0,100,100,100,0,100,100,100,25,50,50,100,0
10.1007/s11517-021-02393-z,https://doi.org/10.25375/uct.9782798,ZivaHub,ZivaHub,general-purpose repository,CC BY,CC BY,doi,70.83,100,66.67,75,50,100,100,100,100,66.67,100,0,100,25,100,50,50,100,100,100,100,100,0,100,100,100,0,100,25,100,50,0,100
10.1016/j.celrep.2021.109878,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10389/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1016/j.cels.2021.05.005,https://www.ebi.ac.uk/pride/archive/projects/PXD025752,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.dib.2021.107011,http://dx.doi.org/10.17632/fzcmhhjs76.3,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1016/j.ebiom.2021.103327,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR13753728&display=data-access,SRA,Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.isci.2021.102151,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE148729,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.isci.2021.102151,https://zenodo.org/record/4031204#.YCpK_S1h1Bw,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,url,79.17,100,100,75,60,100,100,100,100,100,100,0,100,25,100,50,100,100,100,100,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1016/j.isci.2021.102234,https://doi.org/10.17605/OSF.IO/Y2CFM,OSF,Open Science Framework,general-purpose repository,no license,NULL,doi,37.5,71.43,33.33,25,20,100,50,0,100,33.33,50,0,0,25,0,50,0,100,100,50,0,100,0,100,0,50,0,0,25,0,50,0,0
10.1016/j.isci.2021.102618,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-8924/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1016/j.jclinepi.2021.12.012,https://doi.org/10.5281/zenodo.5141343,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,83.33,100,100,100,60,100,100,100,100,100,100,100,100,25,100,50,100,100,100,100,100,100,100,100,100,100,100,100,25,100,50,100,100
10.1016/j.neuroimage.2020.117571,http://dx.doi.org/10.17632/fzcmhhjs76.2,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1016/j.neuroimage.2021.118365,doi.org/10.17605/osf.io/gs2t5,OSF,Open Science Framework,general-purpose repository,no license,NULL,doi,37.5,71.43,33.33,25,20,100,50,0,100,33.33,50,0,0,25,0,50,0,100,100,50,0,100,0,100,0,50,0,0,25,0,50,0,0
10.1016/j.neuroimage.2021.118462,https://osf.io/vraun/,OSF,Open Science Framework,general-purpose repository,CC BY,CC BY,url,43.75,71.43,50,25,30,100,50,0,100,50,50,0,0,25,50,50,0,100,100,50,0,100,50,100,0,50,0,0,25,50,50,0,0
10.1016/S2666-5247(21)00027-6,https://www.ebi.ac.uk/biostudies/studies/S-BSST525,BioStudies,BioStudies,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1017/S2045796021000147,https://osf.io/3xcdu/?view_only=957edc6293894497ba7aaf5bb8fc8205,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,29.17,57.14,33.33,0,20,50,100,0,50,33.33,0,0,0,25,0,50,0,100,0,100,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1038/s41375-021-01376-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE178959,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41398-020-01150-4,https://osf.io/5xq9p/,OSF,Open Science Framework,general-purpose repository,no license,NULL,url,25,42.86,33.33,0,20,50,50,0,50,33.33,0,0,0,25,0,50,0,100,0,50,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1038/s41422-021-00569-8,http://doi.org/10.2210/pdb7PIV/pdb,wwPDB,Worldwide Protein Data Bank,field-specific repository,no license,NULL,doi,31.25,50,33.33,50,10,100,25,0,50,33.33,50,100,0,0,0,50,0,100,100,25,0,50,0,100,0,50,100,0,0,0,50,0,0
10.1038/s41422-021-00569-8,https://www.ebi.ac.uk/emdb/EMD-13454,EMDB,The Electron Microscopy Data Bank,field-specific repository,no license,NULL,url,22.92,35.71,33.33,0,20,50,25,0,50,33.33,0,0,0,25,0,50,0,100,0,25,0,50,0,100,0,0,0,0,25,0,50,0,0
10.1038/s41431-021-00846-5,https://www.ncbi.nlm.nih.gov/nuccore/NM_020971.3?report=graph&mk=3375|NM_020971.3:c.3375_3393del|green,NCBI Nucleotide,NCBI Nucleotide,field-specific repository,no license,NULL,url,4.17,14.29,0,0,0,50,0,0,0,0,0,0,0,0,0,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.1093/bib/bbab219,https://trace.ncbi.nlm.nih.gov/Traces/index.html?view=run_browser&acc=SRR14368488&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1093/bib/bbab219,https://github.com/dieterich-lab/ComparisonOfMetabolicLabeling/tree/master/pulseRTc/results/slam/data,GitHub,GitHub,general-purpose repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,0,0,50,0,100,0,25,0,50,0,100,0,0,0,0,0,0,50,0,0
10.1038/s42003-021-02635-8,http://doi.org/10.17605/OSF.IO/GUPBF,OSF,Open Science Framework,general-purpose repository,no license,NULL,doi,37.5,71.43,33.33,25,20,100,50,0,100,33.33,50,0,0,25,0,50,0,100,100,50,0,100,0,100,0,50,0,0,25,0,50,0,0
10.1038/s42003-021-02495-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE140383,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s42003-021-02495-2,https://doi.org/doi:10.25345/C58D7S,MassIVE,Mass Spectrometry Interactive Virtual Environment,field-specific repository,no license,CC0,url,33.33,57.14,33.33,25,20,100,50,0,50,33.33,50,0,0,25,0,50,0,100,100,50,0,50,0,100,0,50,0,0,25,0,50,0,0
10.1038/s41590-020-00817-w,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE150305,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41588-021-00973-1,https://www.ebi.ac.uk/gwas/studies/GCST90027163,GWAS,GWAS,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41587-021-01065-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE157486,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41587-021-00927-2,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE156478,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04136-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165580,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-04136-4,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR15817216&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41586-021-03986-2,https://doi.org/10.5281/zenodo.3527540,Zenodo,Zenodo,general-purpose repository,CC BY,CC BY,doi,75,85.71,100,75,60,100,50,100,100,100,100,0,100,25,100,50,100,100,100,50,100,100,100,100,100,100,0,100,25,100,50,100,100
10.1038/s41586-021-03363-z,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR12880623&display=data-access,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1007/s00424-021-02582-7,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10478/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1016/j.ajhg.2021.08.001,https://www.deciphergenomics.org/patient/427511/overview/general,decipher,decipher,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.ccell.2021.08.008,https://www.ebi.ac.uk/arrayexpress/experiments/E-MTAB-10633/,ArrayExpress,ArrayExpress,field-specific repository,no license,NULL,url,18.75,35.71,33.33,0,10,50,25,0,50,33.33,0,0,0,25,0,0,0,100,0,25,0,50,0,100,0,0,0,0,25,0,0,0,0
10.1016/j.ccell.2021.08.008,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE182004,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.celrep.2021.109526,https://www.ebi.ac.uk/ena/browser/view/PRJEB32775,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.dib.2021.107604,http://doi.org/10.17632/mtd59df24s.2,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,doi,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1016/j.isci.2021.102645,https://trace.ncbi.nlm.nih.gov/Traces/?view=run_browser&acc=SRR14573783&display=metadata,NCBI Sequence Read Archive,NCBI Sequence Read Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.isci.2021.103030,https://data.mendeley.com/datasets/mkz6jfywmd/1,Mendeley Data,Mendeley Data,general-purpose repository,CC BY,CC BY,url,62.5,85.71,66.67,75,40,100,100,0,100,66.67,100,0,100,25,100,50,0,100,100,100,0,100,100,100,0,100,0,100,25,100,50,0,0
10.1016/j.molcel.2020.12.046,https://www.ebi.ac.uk/pride/archive/projects/PXD018244,PRoteomics IDEntifications Database,PRoteomics IDEntifications Database,field-specific repository,no license,CC0,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1016/j.neuroimage.2021.118758,https://doi.org/10.18112/openneuro.ds003716.v1.0.0,OpenNeuro,OpenNeuro,field-specific repository,no license,CC0,doi,41.67,71.43,33.33,25,30,100,50,0,100,33.33,50,0,0,25,0,50,50,100,100,50,0,100,0,100,0,50,0,0,25,0,50,100,0
10.1038/s41375-021-01267-5,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE109600,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-020-20603-4,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE140686,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-22579-1,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE165329,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-23706-8,https://www.ncbi.nlm.nih.gov/geo/query/acc.cgi?acc=GSE112658,GEO,Gene Expression Omnibus,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
10.1038/s41467-021-23706-8,https://www.ebi.ac.uk/ena/browser/view/ERX2579784?show=reads,ENA,European Nucleotide Archive,field-specific repository,no license,NULL,url,14.58,35.71,33.33,0,0,50,25,0,50,33.33,0,0,0,0,0,0,0,100,0,25,0,50,0,100,0,0,0,0,0,0,0,0,0
