city,ncts
Hamburg,NCT01921660
Hamburg,NCT01921972
Hamburg,NCT01949753
Hamburg,NCT01968590
Hamburg,NCT01983748
Hamburg,NCT01988259
Hamburg,NCT01990183
Hamburg,NCT01994928
Hamburg,NCT02005237
Hamburg,NCT02037581
Hamburg,NCT02040324
Hamburg,NCT02044913
Hamburg,NCT02051660
Hamburg,NCT02064114
Hamburg,NCT02066220
Hamburg,NCT02066246
Hamburg,NCT02071511
Hamburg,NCT02094287
Hamburg,NCT02108353
Hamburg,NCT02135926
Hamburg,NCT02170090
Hamburg,NCT02178631
Hamburg,NCT02181140
Hamburg,NCT02212015
Hamburg,NCT02238938
Hamburg,NCT02249000
Hamburg,NCT02276469
Hamburg,NCT02283099
Hamburg,NCT02287480
Hamburg,NCT02296983
Hamburg,NCT02297334
Hamburg,NCT02308462
Hamburg,NCT02340351
Hamburg,NCT02384850
Hamburg,NCT02403986
Hamburg,NCT02417103
Hamburg,NCT02429960
Hamburg,NCT02437357
Hamburg,NCT02454543
Hamburg,NCT02458560
Hamburg,NCT02479412
Hamburg,NCT02488408
Hamburg,NCT02501005
Hamburg,NCT02506322
Hamburg,NCT02515019
Hamburg,NCT02533947
Hamburg,NCT02590575
Hamburg,NCT02606799
Hamburg,NCT02621645
Hamburg,NCT02624960
Hamburg,NCT02667366
Hamburg,NCT02670200
Hamburg,NCT02674360
Hamburg,NCT02675660
Hamburg,NCT02740361
Hamburg,NCT02771535
Hamburg,NCT02787122
Hamburg,NCT02787135
Hamburg,NCT02791724
Hamburg,NCT02802254
Hamburg,NCT02818959
Hamburg,NCT02825992
Hamburg,NCT02834377
Hamburg,NCT02837055
Hamburg,NCT02847260
Hamburg,NCT02861001
Hamburg,NCT02972450
Hamburg,NCT02974400
Hamburg,NCT03021278
Hamburg,NCT03021525
Hamburg,NCT03036462
Hamburg,NCT03056222
Hamburg,NCT03060174
Hamburg,NCT03063541
Hamburg,NCT03094715
Hamburg,NCT03112980
Hamburg,NCT03114293
Hamburg,NCT03141476
Hamburg,NCT03147105
Hamburg,NCT03170349
Hamburg,NCT03174405
Hamburg,NCT03198858
Hamburg,NCT03219879
Hamburg,NCT03226743
Hamburg,NCT03232645
Hamburg,NCT03240380
Hamburg,NCT03241043
Hamburg,NCT03268434
Hamburg,NCT03268707
Hamburg,NCT03287856
Hamburg,NCT03299127
Hamburg,NCT03303651
Hamburg,NCT03325413
Hamburg,NCT03326414
Hamburg,NCT03333187
Hamburg,NCT03333239
Hamburg,NCT03356067
Hamburg,NCT03372226
Hamburg,NCT03380949
Hamburg,NCT03393351
Hamburg,NCT03400059
Hamburg,NCT03409848
Hamburg,NCT03412123
Hamburg,NCT03419624
Hamburg,NCT03427346
Hamburg,NCT03442907
Hamburg,NCT03448562
Hamburg,NCT03459183
Hamburg,NCT03459664
Hamburg,NCT03460288
Hamburg,NCT03462654
Hamburg,NCT03478527
Hamburg,NCT03496948
Hamburg,NCT03507400
Hamburg,NCT03522220
Hamburg,NCT03563677
Hamburg,NCT03593161
Hamburg,NCT03615911
Hamburg,NCT03632837
Hamburg,NCT03675919
Hamburg,NCT03684798
Hamburg,NCT03691402
Hamburg,NCT03691441
Hamburg,NCT03692130
Hamburg,NCT03692234
Hamburg,NCT03700450
Hamburg,NCT03700905
Hamburg,NCT03795480
Hamburg,NCT03795948
Hamburg,NCT03838523
Hannover,NCT00111345
Hannover,NCT00120380
Hannover,NCT00125606
Hannover,NCT00185159
Hannover,NCT00209768
Hannover,NCT00310492
Hannover,NCT00324662
Hannover,NCT00359658
Hannover,NCT00359814
Hannover,NCT00367146
Hannover,NCT00369018
Hannover,NCT00396682
Hannover,NCT00402532
Hannover,NCT00425698
Hannover,NCT00457951
Hannover,NCT00496470
Hannover,NCT00502554
Hannover,NCT00515476
Hannover,NCT00521560
Hannover,NCT00531726
Hannover,NCT00536926
Hannover,NCT00541905
Hannover,NCT00606723
Hannover,NCT00629135
Hannover,NCT00688610
Hannover,NCT00701142
Hannover,NCT00705965
Hannover,NCT00708942
Hannover,NCT00718939
Hannover,NCT00752336
Hannover,NCT00753155
Hannover,NCT00775892
Hannover,NCT00781807
Hannover,NCT00803309
Hannover,NCT00808600
Hannover,NCT00837603
Hannover,NCT00843960
Hannover,NCT00844220
Hannover,NCT00860730
Hannover,NCT00862160
Hannover,NCT00865917
Hannover,NCT00876551
Hannover,NCT00887276
Hannover,NCT00929318
Hannover,NCT00929942
Hannover,NCT00930241
Hannover,NCT00932971
Hannover,NCT00934687
Hannover,NCT00947414
Hannover,NCT00956566
Hannover,NCT00998556
Hannover,NCT01009372
Hannover,NCT01046799
Hannover,NCT01058759
Hannover,NCT01063699
Hannover,NCT01065935
Hannover,NCT01069601
Hannover,NCT01071135
Hannover,NCT01080963
Hannover,NCT01087515
Hannover,NCT01089231
Hannover,NCT01096277
Hannover,NCT01117662
Hannover,NCT01167075
Hannover,NCT01172769
Hannover,NCT01184586
Hannover,NCT01185951
Hannover,NCT01214278
Hannover,NCT01228162
Hannover,NCT01235286
Hannover,NCT01237431
Hannover,NCT01242631
Hannover,NCT01256424
Hannover,NCT01265368
Hannover,NCT01269879
Hannover,NCT01273688
Hannover,NCT01289301
Hannover,NCT01320254
Hannover,NCT01336530
Hannover,NCT01341106
Hannover,NCT01368666
Hannover,NCT01377558
Hannover,NCT01378624
Hannover,NCT01398488
Hannover,NCT01420744
Hannover,NCT01423175
Hannover,NCT01424839
Hannover,NCT01445171
Hannover,NCT01471834
Hannover,NCT01475669
Hannover,NCT01475994
Hannover,NCT01534702
Hannover,NCT01577953
Hannover,NCT01612754
Hannover,NCT01630434
Hannover,NCT01633502
Hannover,NCT01669863
Hannover,NCT01694849
Hannover,NCT01731158
Hannover,NCT01755507
Hannover,NCT01829347
Hannover,NCT01861951
Hannover,NCT01892488
Hannover,NCT01900327
Hannover,NCT01905475
Hannover,NCT01914783
Hannover,NCT01925040
Hannover,NCT02010957
Hannover,NCT02029131
Hannover,NCT02079688
Hannover,NCT02191943
Hannover,NCT02196623
Hannover,NCT02212015
Hannover,NCT02304965
Hannover,NCT02309918
Hannover,NCT02310061
Hannover,NCT02349906
Hannover,NCT02374567
Hannover,NCT02398864
Hannover,NCT02518022
Hannover,NCT02521220
Hannover,NCT02527707
Hannover,NCT02535741
Hannover,NCT02587533
Hannover,NCT02591524
Hannover,NCT02605902
Hannover,NCT02612428
Hannover,NCT02728453
Hannover,NCT02728778
Hannover,NCT02791282
Hannover,NCT02820675
Hannover,NCT02868320
Hannover,NCT02897115
Hannover,NCT02984202
Hannover,NCT02985242
Hannover,NCT03003338
Hannover,NCT03043547
Hannover,NCT03044327
Hannover,NCT03065751
Hannover,NCT03087201
Hannover,NCT03171389
Hannover,NCT03282474
Hannover,NCT03293264
Hannover,NCT03311178
Hannover,NCT03315611
Hannover,NCT03317457
Hannover,NCT03371173
Hannover,NCT03415906
Hannover,NCT03423576
Hannover,NCT03469609
Hannover,NCT03473574
Hannover,NCT03563677
Hannover,NCT03572582
Hannover,NCT03584750
Hannover,NCT03620123
Hannover,NCT03651726
Hannover,NCT03667638
Heidelberg,NCT00055874
Heidelberg,NCT00115518
Heidelberg,NCT00124839
Heidelberg,NCT00152776
Heidelberg,NCT00160966
Heidelberg,NCT00176046
Heidelberg,NCT00209898
Heidelberg,NCT00221845
Heidelberg,NCT00235521
Heidelberg,NCT00241566
Heidelberg,NCT00243607
Heidelberg,NCT00263419
Heidelberg,NCT00309218
Heidelberg,NCT00309621
Heidelberg,NCT00311857
Heidelberg,NCT00322530
Heidelberg,NCT00331721
Heidelberg,NCT00344253
Heidelberg,NCT00348153
Heidelberg,NCT00349089
Heidelberg,NCT00366158
Heidelberg,NCT00375219
Heidelberg,NCT00439933
Heidelberg,NCT00447304
Heidelberg,NCT00454129
Heidelberg,NCT00456092
Heidelberg,NCT00457327
Heidelberg,NCT00465257
Heidelberg,NCT00477724
Heidelberg,NCT00480077
Heidelberg,NCT00490594
Heidelberg,NCT00491309
Heidelberg,NCT00495859
Heidelberg,NCT00507988
Heidelberg,NCT00509184
Heidelberg,NCT00521560
Heidelberg,NCT00523393
Heidelberg,NCT00530491
Heidelberg,NCT00531297
Heidelberg,NCT00544583
Heidelberg,NCT00559286
Heidelberg,NCT00559442
Heidelberg,NCT00561587
Heidelberg,NCT00571168
Heidelberg,NCT00572507
Heidelberg,NCT00600444
Heidelberg,NCT00613860
Heidelberg,NCT00625261
Heidelberg,NCT00626990
Heidelberg,NCT00637676
Heidelberg,NCT00642525
Heidelberg,NCT00644527
Heidelberg,NCT00646334
Heidelberg,NCT00681135
Heidelberg,NCT00684684
Heidelberg,NCT00684892
Heidelberg,NCT00690612
Heidelberg,NCT00705965
Heidelberg,NCT00709722
Heidelberg,NCT00717639
Heidelberg,NCT00727012
Heidelberg,NCT00729235
Heidelberg,NCT00732979
Heidelberg,NCT00742547
Heidelberg,NCT00753441
Heidelberg,NCT00764036
Heidelberg,NCT00773565
Heidelberg,NCT00774566
Heidelberg,NCT00775892
Heidelberg,NCT00794326
Heidelberg,NCT00810095
Heidelberg,NCT00814723
Heidelberg,NCT00883623
Heidelberg,NCT00884598
Heidelberg,NCT00886912
Heidelberg,NCT00894569
Heidelberg,NCT00918489
Heidelberg,NCT00927797
Heidelberg,NCT00928122
Heidelberg,NCT00928915
Heidelberg,NCT00938743
Heidelberg,NCT00941460
Heidelberg,NCT00946374
Heidelberg,NCT00987532
Heidelberg,NCT00989352
Heidelberg,NCT00995852
Heidelberg,NCT00996463
Heidelberg,NCT00999856
Heidelberg,NCT01005043
Heidelberg,NCT01011322
Heidelberg,NCT01019434
Heidelberg,NCT01025050
Heidelberg,NCT01027221
Heidelberg,NCT01030666
Heidelberg,NCT01043848
Heidelberg,NCT01047254
Heidelberg,NCT01049607
Heidelberg,NCT01066403
Heidelberg,NCT01070251
Heidelberg,NCT01071837
Heidelberg,NCT01073358
Heidelberg,NCT01075399
Heidelberg,NCT01079442
Heidelberg,NCT01105403
Heidelberg,NCT01106820
Heidelberg,NCT01120301
Heidelberg,NCT01126866
Heidelberg,NCT01136395
Heidelberg,NCT01137916
Heidelberg,NCT01145248
Heidelberg,NCT01145404
Heidelberg,NCT01145924
Heidelberg,NCT01154270
Heidelberg,NCT01165671
Heidelberg,NCT01166308
Heidelberg,NCT01166321
Heidelberg,NCT01167374
Heidelberg,NCT01171339
Heidelberg,NCT01176565
Heidelberg,NCT01180504
Heidelberg,NCT01182753
Heidelberg,NCT01182779
Heidelberg,NCT01190371
Heidelberg,NCT01191632
Heidelberg,NCT01192087
Heidelberg,NCT01203228
Heidelberg,NCT01216696
Heidelberg,NCT01220752
Heidelberg,NCT01220908
Heidelberg,NCT01221493
Heidelberg,NCT01230359
Heidelberg,NCT01231217
Heidelberg,NCT01238770
Heidelberg,NCT01245985
Heidelberg,NCT01256996
Heidelberg,NCT01261091
Heidelberg,NCT01271322
Heidelberg,NCT01277406
Heidelberg,NCT01290939
Heidelberg,NCT01301430
Heidelberg,NCT01322854
Heidelberg,NCT01328795
Heidelberg,NCT01332773
Heidelberg,NCT01352325
Heidelberg,NCT01357460
Heidelberg,NCT01362582
Heidelberg,NCT01372735
Heidelberg,NCT01374399
Heidelberg,NCT01381198
Heidelberg,NCT01382030
Heidelberg,NCT01393327
Heidelberg,NCT01394367
Heidelberg,NCT01395563
Heidelberg,NCT01397110
Heidelberg,NCT01398345
Heidelberg,NCT01407887
Heidelberg,NCT01409720
Heidelberg,NCT01409733
Heidelberg,NCT01409824
Heidelberg,NCT01409850
Heidelberg,NCT01422499
Heidelberg,NCT01424891
Heidelberg,NCT01426633
Heidelberg,NCT01443377
Heidelberg,NCT01444235
Heidelberg,NCT01448265
Heidelberg,NCT01457833
Heidelberg,NCT01467635
Heidelberg,NCT01468766
Heidelberg,NCT01473966
Heidelberg,NCT01476553
Heidelberg,NCT01486329
Heidelberg,NCT01498731
Heidelberg,NCT01498835
Heidelberg,NCT01500993
Heidelberg,NCT01502241
Heidelberg,NCT01528332
Heidelberg,NCT01528683
Heidelberg,NCT01543802
Heidelberg,NCT01549015
Heidelberg,NCT01553032
Heidelberg,NCT01566123
Heidelberg,NCT01566708
Heidelberg,NCT01566955
Heidelberg,NCT01573117
Heidelberg,NCT01576107
Heidelberg,NCT01580176
Heidelberg,NCT01581346
Heidelberg,NCT01584167
Heidelberg,NCT01584180
Heidelberg,NCT01589211
Heidelberg,NCT01596114
Heidelberg,NCT01613287
Heidelberg,NCT01617980
Heidelberg,NCT01619657
Heidelberg,NCT01620710
Heidelberg,NCT01622413
Heidelberg,NCT01622829
Heidelberg,NCT01631123
Heidelberg,NCT01632046
Heidelberg,NCT01641185
Heidelberg,NCT01644721
Heidelberg,NCT01645150
Heidelberg,NCT01653067
Heidelberg,NCT01656928
Heidelberg,NCT01665885
Heidelberg,NCT01666600
Heidelberg,NCT01668745
Heidelberg,NCT01669408
Heidelberg,NCT01679990
Heidelberg,NCT01693159
Heidelberg,NCT01719263
Heidelberg,NCT01721811
Heidelberg,NCT01725074
Heidelberg,NCT01769313
Heidelberg,NCT01781351
Heidelberg,NCT01799434
Heidelberg,NCT01801306
Heidelberg,NCT01810471
Heidelberg,NCT01811394
Heidelberg,NCT01825174
Heidelberg,NCT01826123
Heidelberg,NCT01850875
Heidelberg,NCT01858987
Heidelberg,NCT01879878
Heidelberg,NCT01900327
Heidelberg,NCT01902732
Heidelberg,NCT01903408
Heidelberg,NCT01908933
Heidelberg,NCT01921972
Heidelberg,NCT01933711
Heidelberg,NCT01947595
Heidelberg,NCT01949064
Heidelberg,NCT01977066
Heidelberg,NCT01997710
Heidelberg,NCT01997827
Heidelberg,NCT02015312
Heidelberg,NCT02021006
Heidelberg,NCT02034279
Heidelberg,NCT02049567
Heidelberg,NCT02054351
Heidelberg,NCT02055508
Heidelberg,NCT02088060
Heidelberg,NCT02092753
Heidelberg,NCT02098772
Heidelberg,NCT02104882
Heidelberg,NCT02107534
Heidelberg,NCT02125344
Heidelberg,NCT02126085
Heidelberg,NCT02130115
Heidelberg,NCT02130128
Heidelberg,NCT02135926
Heidelberg,NCT02149225
Heidelberg,NCT02154698
Heidelberg,NCT02157389
Heidelberg,NCT02159170
Heidelberg,NCT02189967
Heidelberg,NCT02208128
Heidelberg,NCT02212015
Heidelberg,NCT02216604
Heidelberg,NCT02237261
Heidelberg,NCT02270073
Heidelberg,NCT02275260
Heidelberg,NCT02290613
Heidelberg,NCT02310243
Heidelberg,NCT02317497
Heidelberg,NCT02319408
Heidelberg,NCT02358564
Heidelberg,NCT02358720
Heidelberg,NCT02360033
Heidelberg,NCT02377154
Heidelberg,NCT02377167
Heidelberg,NCT02380027
Heidelberg,NCT02409771
Heidelberg,NCT02426905
Heidelberg,NCT02438202
Heidelberg,NCT02449148
Heidelberg,NCT02454634
Heidelberg,NCT02482402
Heidelberg,NCT02487576
Heidelberg,NCT02487680
Heidelberg,NCT02495922
Heidelberg,NCT02505711
Heidelberg,NCT02515760
Heidelberg,NCT02518906
Heidelberg,NCT02526004
Heidelberg,NCT02544360
Heidelberg,NCT02560220
Heidelberg,NCT02563145
Heidelberg,NCT02575612
Heidelberg,NCT02577588
Heidelberg,NCT02633501
Heidelberg,NCT02637544
Heidelberg,NCT02638935
Heidelberg,NCT02653313
Heidelberg,NCT02674360
Heidelberg,NCT02679677
Heidelberg,NCT02685605
Heidelberg,NCT02689596
Heidelberg,NCT02696928
Heidelberg,NCT02718430
Heidelberg,NCT02731001
Heidelberg,NCT02739243
Heidelberg,NCT02748733
Heidelberg,NCT02766686
Heidelberg,NCT02772146
Heidelberg,NCT02791282
Heidelberg,NCT02794896
Heidelberg,NCT02811016
Heidelberg,NCT02824731
Heidelberg,NCT02831023
Heidelberg,NCT02832765
Heidelberg,NCT02832830
Heidelberg,NCT02834364
Heidelberg,NCT02838004
Heidelberg,NCT02847260
Heidelberg,NCT02847754
Heidelberg,NCT02851108
Heidelberg,NCT02869022
Heidelberg,NCT02871284
Heidelberg,NCT02881216
Heidelberg,NCT02883699
Heidelberg,NCT02907658
Heidelberg,NCT02916459
Heidelberg,NCT02917720
Heidelberg,NCT02948764
Heidelberg,NCT02948907
Heidelberg,NCT02957838
Heidelberg,NCT02976532
Heidelberg,NCT02988453
Heidelberg,NCT02999074
Heidelberg,NCT03013322
Heidelberg,NCT03034421
Heidelberg,NCT03039985
Heidelberg,NCT03044626
Heidelberg,NCT03075371
Heidelberg,NCT03080025
Heidelberg,NCT03080792
Heidelberg,NCT03087240
Heidelberg,NCT03093467
Heidelberg,NCT03094715
Heidelberg,NCT03110744
Heidelberg,NCT03118219
Heidelberg,NCT03127215
Heidelberg,NCT03158389
Heidelberg,NCT03168048
Heidelberg,NCT03171064
Heidelberg,NCT03184350
Heidelberg,NCT03187834
Heidelberg,NCT03197467
Heidelberg,NCT03200405
Heidelberg,NCT03205267
Heidelberg,NCT03274804
Heidelberg,NCT03279718
Heidelberg,NCT03285932
Heidelberg,NCT03297788
Heidelberg,NCT03303365
Heidelberg,NCT03308916
Heidelberg,NCT03317184
Heidelberg,NCT03323242
Heidelberg,NCT03341520
Heidelberg,NCT03345212
Heidelberg,NCT03345810
Heidelberg,NCT03360396
Heidelberg,NCT03362359
Heidelberg,NCT03371810
Heidelberg,NCT03396718
Heidelberg,NCT03412123
Heidelberg,NCT03416244
Heidelberg,NCT03429816
Heidelberg,NCT03462654
Heidelberg,NCT03498157
Heidelberg,NCT03518541
Heidelberg,NCT03528889
Heidelberg,NCT03546049
Heidelberg,NCT03582839
Heidelberg,NCT03617731
Heidelberg,NCT03619993
Heidelberg,NCT03670121
Heidelberg,NCT03676504
Heidelberg,NCT03682146
Heidelberg,NCT03682627
Heidelberg,NCT03685526
Heidelberg,NCT03688217
Heidelberg,NCT03750071
Heidelberg,NCT03753256
Heidelberg,NCT03757104
Heidelberg,NCT03787823
Heidelberg,NCT03789448
Heidelberg,NCT03820531
Homburg,NCT00351403
Homburg,NCT00355095
Homburg,NCT00382161
Homburg,NCT00393315
Homburg,NCT00397306
Homburg,NCT00425698
Homburg,NCT00472472
Homburg,NCT00473499
Homburg,NCT00473772
Homburg,NCT00521560
Homburg,NCT00528125
Homburg,NCT00608946
Homburg,NCT00619840
Homburg,NCT00647192
Homburg,NCT00769457
Homburg,NCT00777127
Homburg,NCT00792220
Homburg,NCT00874198
Homburg,NCT00928616
Homburg,NCT00932503
Homburg,NCT00934206
Homburg,NCT00968448
Homburg,NCT00998907
Homburg,NCT01047254
Homburg,NCT01083030
Homburg,NCT01084408
Homburg,NCT01105351
Homburg,NCT01210729
Homburg,NCT01263522
Homburg,NCT01302951
Homburg,NCT01331473
Homburg,NCT01478542
Homburg,NCT01489449
Homburg,NCT01495533
Homburg,NCT01566708
Homburg,NCT01692119
Homburg,NCT01768585
Homburg,NCT01798381
Homburg,NCT01888315
Homburg,NCT01900327
Homburg,NCT01921972
Homburg,NCT01983748
Homburg,NCT01990911
Homburg,NCT01993056
Homburg,NCT02077634
Homburg,NCT02085668
Homburg,NCT02222025
Homburg,NCT02226770
Homburg,NCT02273349
Homburg,NCT02297646
Homburg,NCT02310061
Homburg,NCT02359266
Homburg,NCT02415517
Homburg,NCT02465346
Homburg,NCT02544360
Homburg,NCT02586181
Homburg,NCT02603237
Homburg,NCT02679833
Homburg,NCT02690909
Homburg,NCT02693691
Homburg,NCT02784145
Homburg,NCT02847260
Homburg,NCT02905539
Homburg,NCT02996318
Homburg,NCT03242096
Homburg,NCT03249688
Homburg,NCT03332446
Homburg,NCT03366272
Homburg,NCT03467087
Homburg,NCT03654937
Jena,NCT00159120
Jena,NCT00159133
Jena,NCT00265434
Jena,NCT00400387
Jena,NCT00419653
Jena,NCT00457431
Jena,NCT00529165
Jena,NCT00534079
Jena,NCT00534287
Jena,NCT00638560
Jena,NCT00639041
Jena,NCT00670254
Jena,NCT00681135
Jena,NCT00763659
Jena,NCT00774072
Jena,NCT00832039
Jena,NCT00900107
Jena,NCT01026506
Jena,NCT01033461
Jena,NCT01035086
Jena,NCT01035853
Jena,NCT01036308
Jena,NCT01056744
Jena,NCT01086839
Jena,NCT01108042
Jena,NCT01133145
Jena,NCT01159366
Jena,NCT01179971
Jena,NCT01187134
Jena,NCT01243489
Jena,NCT01244048
Jena,NCT01247792
Jena,NCT01296997
Jena,NCT01297023
Jena,NCT01304992
Jena,NCT01316198
Jena,NCT01317290
Jena,NCT01321840
Jena,NCT01326520
Jena,NCT01327430
Jena,NCT01355822
Jena,NCT01437930
Jena,NCT01444235
Jena,NCT01481584
Jena,NCT01500993
Jena,NCT01522612
Jena,NCT01550627
Jena,NCT01598649
Jena,NCT01630824
Jena,NCT01648660
Jena,NCT01657604
Jena,NCT01679990
Jena,NCT01742468
Jena,NCT01788917
Jena,NCT01856179
Jena,NCT01900327
Jena,NCT02049853
Jena,NCT02095392
Jena,NCT02120859
Jena,NCT02136303
Jena,NCT02145598
Jena,NCT02246595
Jena,NCT02253277
Jena,NCT02366052
Jena,NCT02450409
Jena,NCT02540018
Jena,NCT02551510
Jena,NCT02607241
Jena,NCT02637583
Jena,NCT02637778
Jena,NCT02734550
Jena,NCT02753608
Jena,NCT02866825
Jena,NCT02890784
Jena,NCT02917772
Jena,NCT02925377
Jena,NCT02929368
Jena,NCT03044457
Jena,NCT03065634
Jena,NCT03081975
Jena,NCT03205267
Jena,NCT03219775
Jena,NCT03266302
Jena,NCT03286673
Jena,NCT03350113
Jena,NCT03359408
Jena,NCT03488953
Jena,NCT03499327
Jena,NCT03545555
Jena,NCT03558776
Jena,NCT03582020
Jena,NCT03648112
Jena,NCT03669185
Kiel,NCT00223041
Kiel,NCT00266396
Kiel,NCT00308854
Kiel,NCT00354133
Kiel,NCT00414349
Kiel,NCT00441415
Kiel,NCT00445289
Kiel,NCT00521560
Kiel,NCT00528671
Kiel,NCT00561990
Kiel,NCT00596128
Kiel,NCT00615160
Kiel,NCT00623402
Kiel,NCT00638729
Kiel,NCT00786552
Kiel,NCT00791791
Kiel,NCT00951990
Kiel,NCT00987077
Kiel,NCT00993876
Kiel,NCT00994955
Kiel,NCT01024803
Kiel,NCT01027169
Kiel,NCT01053832
Kiel,NCT01054391
Kiel,NCT01081574
Kiel,NCT01088672
Kiel,NCT01098565
Kiel,NCT01117441
Kiel,NCT01203228
Kiel,NCT01234233
Kiel,NCT01276002
Kiel,NCT01293266
Kiel,NCT01312623
Kiel,NCT01352741
Kiel,NCT01382017
Kiel,NCT01401283
Kiel,NCT01411592
Kiel,NCT01458015
Kiel,NCT01726933
Kiel,NCT01737034
Kiel,NCT01769053
Kiel,NCT01788020
Kiel,NCT01793558
Kiel,NCT01795482
Kiel,NCT01891864
Kiel,NCT02038062
Kiel,NCT02087592
Kiel,NCT02235220
Kiel,NCT02241447
Kiel,NCT02253563
Kiel,NCT02312505
Kiel,NCT02353793
Kiel,NCT02516540
Kiel,NCT02631798
Kiel,NCT02632292
Kiel,NCT02737150
Kiel,NCT02744638
Kiel,NCT02881905
Kiel,NCT02902861
Kiel,NCT03017326
Kiel,NCT03109678
Kiel,NCT03339973
Kiel,NCT03643276
Kiel,NCT03725215
Kiel,NCT03754309
Köln,NCT00002899
Köln,NCT00122031
Köln,NCT00147875
Köln,NCT00147901
Köln,NCT00159120
Köln,NCT00159133
Köln,NCT00249951
Köln,NCT00274989
Köln,NCT00275054
Köln,NCT00281892
Köln,NCT00281918
Köln,NCT00309413
Köln,NCT00309881
Köln,NCT00346684
Köln,NCT00368121
Köln,NCT00398411
Köln,NCT00404092
Köln,NCT00413439
Köln,NCT00419601
Köln,NCT00456092
Köln,NCT00512980
Köln,NCT00515554
Köln,NCT00538590
Köln,NCT00568841
Köln,NCT00571753
Köln,NCT00615940
Köln,NCT00623844
Köln,NCT00628797
Köln,NCT00634881
Köln,NCT00637234
Köln,NCT00654862
Köln,NCT00705965
Köln,NCT00718939
Köln,NCT00724490
Köln,NCT00736320
Köln,NCT00751959
Köln,NCT00761059
Köln,NCT00769522
Köln,NCT00776191
Köln,NCT00776763
Köln,NCT00784446
Köln,NCT00818181
Köln,NCT00854256
Köln,NCT00904657
Köln,NCT00933777
Köln,NCT00941213
Köln,NCT00953511
Köln,NCT00963261
Köln,NCT00966160
Köln,NCT00989352
Köln,NCT01012544
Köln,NCT01014507
Köln,NCT01047059
Köln,NCT01047254
Köln,NCT01049425
Köln,NCT01056679
Köln,NCT01057641
Köln,NCT01069965
Köln,NCT01083004
Köln,NCT01094145
Köln,NCT01112137
Köln,NCT01115192
Köln,NCT01174420
Köln,NCT01186640
Köln,NCT01187303
Köln,NCT01203228
Köln,NCT01213667
Köln,NCT01221571
Köln,NCT01221948
Köln,NCT01224379
Köln,NCT01245075
Köln,NCT01279174
Köln,NCT01281878
Köln,NCT01283776
Köln,NCT01291199
Köln,NCT01344707
Köln,NCT01349296
Köln,NCT01350986
Köln,NCT01351246
Köln,NCT01356680
Köln,NCT01406067
Köln,NCT01407848
Köln,NCT01411566
Köln,NCT01453504
Köln,NCT01471860
Köln,NCT01491152
Köln,NCT01534364
Köln,NCT01544686
Köln,NCT01562925
Köln,NCT01569204
Köln,NCT01655979
Köln,NCT01660425
Köln,NCT01660464
Köln,NCT01715714
Köln,NCT01737411
Köln,NCT01737918
Köln,NCT01763112
Köln,NCT01774838
Köln,NCT01781221
Köln,NCT01795040
Köln,NCT01795053
Köln,NCT01797861
Köln,NCT01799798
Köln,NCT01809847
Köln,NCT01828372
Köln,NCT01836848
Köln,NCT01852526
Köln,NCT01879774
Köln,NCT01879839
Köln,NCT01931592
Köln,NCT01959737
Köln,NCT01969929
Köln,NCT01983748
Köln,NCT01988818
Köln,NCT02000505
Köln,NCT02002481
Köln,NCT02018510
Köln,NCT02021006
Köln,NCT02051387
Köln,NCT02087592
Köln,NCT02116088
Köln,NCT02135926
Köln,NCT02143427
Köln,NCT02144870
Köln,NCT02160899
Köln,NCT02164500
Köln,NCT02183870
Köln,NCT02190370
Köln,NCT02190383
Köln,NCT02191930
Köln,NCT02241382
Köln,NCT02321592
Köln,NCT02371512
Köln,NCT02380027
Köln,NCT02384291
Köln,NCT02493985
Köln,NCT02511990
Köln,NCT02515526
Köln,NCT02516540
Köln,NCT02551302
Köln,NCT02553668
Köln,NCT02593877
Köln,NCT02598245
Köln,NCT02626884
Köln,NCT02641314
Köln,NCT02641782
Köln,NCT02655419
Köln,NCT02661503
Köln,NCT02678858
Köln,NCT02690740
Köln,NCT02732704
Köln,NCT02743260
Köln,NCT02745444
Köln,NCT02771015
Köln,NCT02802631
Köln,NCT02808052
Köln,NCT02812940
Köln,NCT02825797
Köln,NCT02834559
Köln,NCT02847260
Köln,NCT02850016
Köln,NCT02856178
Köln,NCT02910024
Köln,NCT02947867
Köln,NCT02950051
Köln,NCT02975141
Köln,NCT02976168
Köln,NCT02997683
Köln,NCT03004833
Köln,NCT03005652
Köln,NCT03024593
Köln,NCT03032718
Köln,NCT03036046
Köln,NCT03042429
Köln,NCT03080792
Köln,NCT03083691
Köln,NCT03149107
Köln,NCT03153514
Köln,NCT03185234
Köln,NCT03291158
Köln,NCT03333005
Köln,NCT03337867
Köln,NCT03430336
Köln,NCT03445000
Köln,NCT03445429
Köln,NCT03471559
Köln,NCT03480334
Köln,NCT03516214
Köln,NCT03525002
Köln,NCT03527771
Köln,NCT03615911
Köln,NCT03648593
Köln,NCT03652441
Köln,NCT03654846
Köln,NCT03664635
Köln,NCT03710694
Köln,NCT03735576
Köln,NCT03823677
Leipzig,NCT00114972
Leipzig,NCT00176319
Leipzig,NCT00176410
Leipzig,NCT00235131
Leipzig,NCT00292500
Leipzig,NCT00298909
Leipzig,NCT00299377
Leipzig,NCT00299429
Leipzig,NCT00326027
Leipzig,NCT00348829
