approp,bar,pie,hist,bardot,box,dot,violin,flowyes,flowno,paper_id
1,0,1,0,0,0,0,0,0,0,10.1055/a-0919-7919
0,0,0,0,0,0,0,0,0,0,10.1093/nar/gkaa166
5,0,0,0,0,0,0,0,0,0,10.3205/zma001312
0,1,0,0,1,0,0,0,0,0,10.1007/s10557-020-07040-7
1,0,0,0,0,0,0,0,0,0,10.3390/diagnostics10090732
0,0,0,0,0,0,0,0,0,0,10.1038/s41432-020-0101-y
0,0,0,0,0,0,0,0,0,0,10.1159/000507438
0,0,0,0,0,0,0,0,0,0,10.1186/s12968-020-00656-6
0,0,0,0,0,2,0,0,0,0,10.3390/jcm9082322
0,0,0,0,0,0,0,0,0,0,10.1002/lt.25748
0,0,0,0,0,0,0,0,0,0,10.1186/s12875-020-01222-w
0,1,0,0,0,0,0,0,0,1,10.3390/biomedicines8100412
0,0,0,0,0,2,0,0,0,1,10.1007/s00246-020-02291-5
1,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-66241-0
0,0,0,0,0,0,0,0,0,0,10.1111/ddg.14026_g
0,0,0,1,0,0,2,0,0,0,10.1158/0008-5472.CAN-20-0754
0,0,0,0,0,1,0,0,0,0,10.1371/journal.pone.0239853
0,0,0,0,0,1,0,0,0,0,10.1177/1971400919890099
0,0,0,0,0,0,0,0,0,0,10.3389/fpsyt.2020.00508
0,0,0,0,0,0,0,0,0,1,10.4168/aair.2020.12.2.238
1,0,0,0,0,1,2,0,0,0,10.1186/s12974-020-01825-1
4,0,0,0,0,0,0,0,0,0,10.3205/zma001310
0,0,0,0,0,0,0,0,0,0,10.1186/s12874-020-01058-z
0,0,0,0,0,0,0,1,0,1,10.1186/s13063-020-04516-7
3,0,1,0,0,0,0,0,0,0,10.1021/acsomega.0c01776
0,0,0,0,0,0,0,0,0,0,10.1007/s00104-020-01188-6
0,0,0,0,0,0,3,0,0,0,10.1523/JNEUROSCI.1397-20.2020
0,0,0,0,0,0,0,0,2,0,10.1016/S0140-6736%2820%2931182-X
0,0,0,0,0,0,0,0,0,0,10.1002/jcsm.12552
0,0,0,0,0,2,0,0,1,0,10.3233/JAD-200230
0,0,0,0,0,0,0,0,0,0,10.1007/s40265-020-01393-x
0,0,0,1,0,0,0,0,0,0,10.2215/CJN.09750819
0,0,0,0,0,0,0,0,0,1,10.1007/s00432-020-03257-z
1,0,1,0,0,0,0,0,0,0,10.1038/s41598-020-75258-4
0,0,0,0,0,1,0,0,0,1,10.1093/ejcts/ezaa017
1,0,0,0,0,5,0,0,0,0,10.1016/j.ebiom.2020.102970
0,0,0,1,0,0,0,0,0,0,10.1111/ddg.14072
1,6,0,1,0,0,0,0,0,0,10.3389/fimmu.2019.03113
0,0,0,0,0,0,0,0,0,0,10.1002/cjp2.187
0,6,0,0,0,0,0,0,0,0,10.3390/ijms21114179
0,1,0,0,0,0,0,0,1,0,10.1080/1354750X.2020.1833084
0,0,0,0,0,0,0,0,1,0,10.1001/jamanetworkopen.2020.0772
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-020-00882-4
0,0,0,0,0,0,0,0,0,1,10.1136/medethics-2019-106027
0,0,0,0,0,0,0,0,0,1,10.1055/a-0955-3379
0,0,0,0,0,0,0,0,0,0,10.1177/0333102420908875
2,0,0,1,0,1,0,0,0,0,10.1038/s41588-019-0576-7
0,0,0,1,0,0,0,0,1,0,10.2807/1560-7917.ES.2020.25.47.2001752
1,2,0,0,0,1,0,0,0,0,10.3324/haematol.2019.235291
0,0,0,0,0,0,0,0,0,0,10.1177/0284185120953796
0,0,0,0,0,0,0,0,0,0,10.1093/sleep/zsaa204
0,0,0,0,0,0,0,0,0,0,10.1016/j.jaci.2020.08.027
1,0,0,0,0,0,0,0,0,0,10.1038/s41375-020-0806-0
0,0,0,0,0,0,9,1,0,0,10.1164/rccm.201910-2063OC
1,0,0,0,0,0,0,0,0,1,10.1371/journal.pone.0242263
0,0,0,0,0,0,0,0,0,0,10.1007/s00520-020-05692-7
1,2,0,0,10,0,0,0,0,0,10.1038/s41586-020-3018-x
0,0,1,0,0,0,0,0,0,0,10.1136/bmjophth-2019-000337
0,0,0,0,0,0,0,0,0,0,10.1007/s11060-020-03647-w
2,0,0,0,0,0,0,0,0,0,10.3390/jcm8122224
1,0,0,1,0,0,1,0,0,1,10.1242/bio.044222
0,3,0,0,0,0,0,0,0,0,10.3390/nu12061901
0,0,0,3,0,0,0,1,0,0,10.3390/molecules25081863
0,0,0,0,0,0,0,0,0,0,10.1016/S2215-0366(20)30307-2
0,0,0,0,0,0,0,0,0,0,10.1038/s41565-020-0752-z
1,0,0,0,0,0,0,0,0,0,10.1186/s12960-020-00481-z
0,0,0,0,0,0,0,0,0,0,10.1007/s00404-020-05728-7
0,0,0,0,0,0,0,0,0,1,10.1111/pedi.13065
0,0,0,0,0,0,0,0,0,1,10.1159/000507696
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-79277-z
0,0,0,0,0,0,0,0,1,0,10.1056/NEJMoa1915928
0,0,0,0,0,1,0,0,0,0,10.1002/mrm.28174
0,3,0,0,0,0,0,0,0,0,10.3390/life11010005
1,0,0,0,0,0,0,0,0,1,10.1055/a-1298-3453
0,0,0,0,0,0,0,0,0,0,10.1159/000502863
0,1,0,0,0,1,0,0,1,0,10.1016/j.ejso.2020.04.009
0,2,0,0,0,0,0,0,1,1,10.1093/jn/nxaa109
4,0,0,0,0,2,0,1,0,0,10.1038/s41596-020-0369-6
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0232668
0,0,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2020-218143
0,0,0,0,0,0,0,0,0,0,10.1093/neuonc/noaa267
0,1,0,0,0,0,0,0,1,0,10.1007/s11818-020-00287-0
0,0,0,0,1,0,0,0,0,0,10.1093/infdis/jiaa656
0,0,0,0,0,0,0,0,0,0,10.1002/mgg3.1263
0,0,0,0,0,1,0,0,0,0,10.1159/000505501
0,0,1,0,0,0,0,0,0,0,10.1093/eurheartj/ehaa455
0,0,0,0,0,0,0,0,0,0,10.1186/s12954-019-0338-y
0,0,0,0,0,0,0,0,5,0,10.1007/s12181-020-00441-w
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-69990-0
0,0,0,0,0,0,0,0,0,0,10.1007/s41999-020-00352-9
0,1,0,1,0,0,0,0,0,0,10.1186/s41181-020-0091-2
0,0,0,0,0,0,0,0,0,0,10.1177/0020764020922252
2,0,0,0,0,1,0,0,0,0,10.3389/fped.2020.00395
0,0,0,0,0,0,0,0,1,0,10.1186/s13018-020-01808-1
0,0,0,0,0,0,0,0,1,0,10.1111/pai.13273
0,0,0,0,0,0,0,1,0,0,10.3390/cancers12040963
0,0,0,0,0,0,0,0,0,0,10.1111/jne.12923
0,0,0,0,0,2,0,0,0,0,10.3389/fimmu.2020.00716
0,0,0,0,0,0,0,0,0,0,10.1177/0885066620906795
0,0,0,0,0,0,0,0,0,1,10.1159/000510247
0,1,0,0,0,0,2,0,0,0,10.1186/s12916-020-01784-7
0,0,0,0,0,0,0,0,1,0,10.1186/s13018-020-01864-7
0,0,0,0,0,0,0,0,0,0,10.1007/s00431-019-03545-y
0,0,0,0,0,0,0,0,1,0,10.1001/jamainternmed.2020.1670
0,0,0,0,0,0,1,0,0,0,10.3791/61085
0,0,0,0,0,1,0,0,0,0,10.1111/echo.14759
0,1,0,0,0,0,0,0,0,0,10.1055/a-1079-5905
0,0,0,0,0,1,0,0,1,0,10.1007/s12311-020-01130-w
0,1,0,1,0,0,0,0,0,0,10.1093/nar/gkaa1089
0,0,0,0,0,0,0,0,0,0,10.1007/s40629-020-00138-2
0,1,0,0,0,0,0,0,0,0,10.1007/s00432-020-03352-1
3,0,0,0,0,0,0,0,0,0,10.1186/s12886-020-01343-x
0,0,0,0,0,0,0,0,0,0,10.1007/s00063-019-00631-9
0,0,0,0,0,1,0,0,0,0,10.1002/ehf2.13143
0,0,0,0,0,0,0,0,0,0,10.1186/s13063-020-04654-y
0,4,0,0,0,0,0,0,0,0,10.1523/JNEUROSCI.2310-19.2020
0,1,0,0,3,1,0,0,0,0,10.1088/1758-5090/aba08f
0,0,0,0,0,0,0,0,0,0,10.1002/ijc.32897
0,4,0,0,3,0,0,0,0,0,10.1136/gutjnl-2018-317856
0,0,0,0,0,0,0,0,0,0,10.1186/s12909-020-02115-3
1,0,0,0,0,0,0,0,0,0,10.1002/gcc.22853
1,0,0,0,0,0,0,0,0,1,10.1186/s12916-020-01816-2
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-75738-7
1,0,0,0,1,0,0,4,0,0,10.1038/s41467-020-20064-9
0,0,0,0,0,0,0,0,0,0,10.1111/wrr.12883
0,2,0,0,0,0,0,0,0,0,10.1126/science.aaz2582
0,1,0,0,1,0,0,0,0,0,10.1016/j.celrep.2020.107926
0,0,0,0,0,0,0,0,0,0,10.1007/s00117-020-00723-0
0,0,0,0,0,0,0,0,0,0,10.1007/s00393-020-00907-y
0,0,0,0,0,0,0,0,0,0,10.1111/ddg.14195_g
0,0,0,0,0,0,0,0,0,0,10.1055/a-1175-1307
2,0,2,0,0,0,0,0,0,0,10.1136/bmjopen-2019-029346
2,0,0,0,0,0,0,0,0,0,10.3389/fimmu.2020.00524
0,6,0,0,1,0,2,0,0,0,10.1038/s41388-020-1223-6
0,1,0,0,0,0,0,0,0,0,10.1055/a-1114-6350
0,0,0,0,0,0,0,0,0,0,10.2217/fon-2020-0403
1,1,0,0,0,0,6,0,0,0,10.1038/s41586-020-2598-9
0,0,0,0,0,0,0,0,0,0,10.1186/s12947-020-00197-z
0,0,0,0,0,0,1,2,0,0,10.1038/s41541-020-0177-6
0,0,0,0,0,0,0,0,0,0,10.1186/s40345-019-0165-9
0,1,0,0,0,0,0,0,0,0,10.1002/hep.31274
0,0,0,0,0,1,0,0,0,0,10.1055/a-1232-4911
0,0,0,0,0,0,0,0,0,0,10.1159/000506155
1,0,0,0,0,0,3,0,0,0,10.1038/s41598-020-67843-4
1,0,0,0,0,0,0,0,1,0,10.1111/medu.14057
0,0,0,0,0,0,0,0,0,0,10.1093/bioinformatics/btaa668
0,0,0,0,0,0,0,0,0,0,10.1177/1759720X20975915
0,1,0,0,0,0,5,0,0,0,10.1136/annrheumdis-2019-216068
0,0,0,0,0,0,0,0,0,0,10.1055/a-1120-0138
0,0,0,0,0,0,3,0,0,0,10.3390/jcm9092881
0,3,0,0,1,0,0,0,0,0,10.1186/s12933-020-0993-z
0,1,0,1,0,0,0,0,0,0,10.1186/s41181-020-00112-x
0,0,0,0,0,0,0,0,0,0,10.1007/s00394-020-02257-6
1,0,0,0,0,0,0,0,0,1,10.1016/j.msard.2020.102485
0,0,0,0,0,0,0,0,0,0,10.3389/fmicb.2020.602057
0,0,0,0,0,0,2,0,0,0,10.1186/s13601-020-00324-z
0,0,0,0,0,0,0,0,0,0,10.1002/ehf2.12741
0,1,0,0,0,0,8,0,0,0,10.1007/s00109-020-01925-8
1,0,0,0,0,0,0,0,0,0,10.1080/02656736.2020.1779357
0,0,0,0,0,0,0,0,0,0,10.1136/annrheumdis-2020-219135
1,3,0,1,0,0,7,0,0,0,10.1161/CIRCULATIONAHA.119.044794
0,6,0,0,0,0,0,0,0,0,10.1534/genetics.120.303623
0,0,0,0,0,0,0,0,0,0,10.1055/a-1111-8775
0,0,0,0,0,0,0,0,0,0,10.3389/fnhum.2019.00434
0,0,0,0,0,0,0,0,0,0,10.1097/HJH.0000000000002497
0,0,0,0,0,0,0,0,0,0,10.1111/pace.14117
0,4,0,0,0,0,0,0,1,0,10.1007/s10620-020-06328-w
0,0,0,0,0,2,0,0,0,0,10.3389/fphys.2020.00746
0,0,0,1,1,0,5,1,0,0,10.3390/microorganisms8121882
0,0,0,0,0,0,0,0,0,0,10.1007/s00108-020-00887-w
0,0,0,0,0,0,0,0,0,0,10.1186/s41199-020-00056-4
1,0,1,0,0,0,0,0,0,0,10.1002/brb3.1745
0,0,0,0,0,0,0,0,1,0,10.1186/s13063-020-04375-2
0,0,0,0,0,0,0,0,0,0,10.1111/ejn.14784
27,1,1,0,0,0,0,0,1,2,10.2196/14661
0,0,0,0,0,0,0,0,0,0,10.3389/fimmu.2019.03096
0,0,0,0,0,0,0,0,0,0,10.1097/j.pain.0000000000001767
0,0,0,0,0,0,0,0,1,1,10.1177/2047487320909670
0,0,0,1,0,0,0,0,0,0,10.3390/ijms21238978
0,0,0,0,0,0,0,0,1,0,10.1007/s11748-020-01530-z
0,1,0,0,0,0,0,0,0,1,10.1038/s41598-020-74839-7
0,0,0,0,0,0,0,0,0,1,10.1159/000510258
0,0,0,0,0,0,0,0,0,1,10.1371/journal.pone.0237609
0,0,0,0,0,1,1,0,0,0,10.3390/nu12123599
0,0,0,0,0,0,0,0,0,0,10.3238/arztebl.2019.0783
0,0,0,0,0,0,0,0,0,0,10.1002/dev.22000
0,0,0,0,0,0,0,0,0,0,10.1093/eurheartj/ehaa517
0,0,0,0,0,0,0,0,0,0,10.1055/a-1183-4338
1,0,0,1,0,2,0,0,0,0,10.1093/nar/gkaa223
0,0,0,1,0,0,0,1,0,0,10.1182/bloodadvances.2020001973
0,0,0,0,0,0,0,0,1,0,10.1016/S2589-7500(19)30195-5
0,2,0,1,0,0,0,0,0,0,10.1002/anie.202006880
0,0,0,0,0,0,0,0,0,1,10.3390/ijerph17082714
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0231827
0,0,0,0,0,0,0,0,2,0,10.1111/all.14629
0,0,0,1,0,0,0,1,0,0,10.3389/fmolb.2020.571641
0,2,0,0,2,0,0,0,0,0,10.1002/1878-0261.12835
0,0,0,0,0,1,0,0,0,0,10.1055/a-1178-1113
0,0,0,0,0,0,0,0,0,0,10.1055/a-0981-8112
0,0,0,0,0,0,0,0,0,0,10.3390/pathogens9100856
0,5,0,0,0,0,0,0,0,0,10.1155/2020/1234840
0,0,0,0,0,0,0,0,0,2,10.3205/000285
1,0,0,0,0,0,0,0,0,0,10.1007/s00784-020-03266-9
0,0,0,0,0,0,0,0,0,0,10.1007/s11926-020-00924-5
0,0,0,0,0,0,0,0,1,1,10.1177/1753944720911329
0,0,0,0,0,0,0,0,0,0,10.1177/0269881120916122
2,0,0,0,0,0,0,1,0,0,10.1371/journal.pone.0228037
0,1,0,0,2,0,0,0,0,0,10.1002/mabi.201900364
0,0,0,0,0,0,0,0,0,0,10.1111/mmi.14562
0,0,0,0,0,0,0,0,1,0,10.1111/ene.14326
0,0,0,0,0,0,0,0,0,0,10.18388/abp.2020_5490
0,0,0,0,0,0,0,0,0,1,10.1007/s00330-020-06929-z
0,0,1,0,0,0,0,0,0,0,10.1002/ejhf.1920
1,0,0,0,0,0,0,0,1,1,10.1002/ehf2.13099
0,0,0,0,0,0,0,0,0,1,10.1093/cvr/cvaa097
2,0,0,0,0,0,0,0,0,0,10.1055/a-1152-4662
0,0,0,0,0,0,0,0,0,0,10.1038/s41423-020-00558-8
0,3,0,0,0,0,2,0,0,0,10.1212/NXI.0000000000000884
0,0,0,0,2,2,0,0,0,0,10.7554/eLife.56075
0,1,0,0,0,0,0,0,0,0,10.3390/nu12051217
0,0,0,0,0,0,6,0,0,0,10.1093/cvr/cvaa081
0,0,0,0,0,0,0,0,0,0,10.1111/jce.14398
0,0,0,0,0,0,0,0,0,0,10.1093/rheumatology/keaa127
0,0,0,0,0,0,0,0,0,0,10.1007/s00115-020-01034-4
0,0,0,0,0,0,0,0,0,0,10.1210/clinem/dgaa065
0,0,0,0,0,0,0,0,1,0,10.3390/cancers12030526
0,0,0,0,0,0,0,0,1,0,10.1155/2020/9309134
0,0,0,0,0,0,0,0,0,0,10.3389/fnbeh.2020.00088
0,0,0,0,0,0,0,0,1,0,10.3390/jcm9092683
0,0,0,1,0,0,0,0,0,0,10.1186/s12913-020-05131-7
0,5,0,0,0,0,0,0,0,0,10.1186/s12974-020-01864-8
0,1,0,0,0,0,0,0,1,0,10.1038/s41598-020-72544-z
0,0,0,0,0,0,0,0,0,1,10.1002/ehf2.12598
0,0,0,0,0,0,0,0,0,0,10.1002/hon.2697
0,5,0,0,0,0,0,0,0,0,10.1080/21505594.2020.1713690
0,0,0,0,0,0,0,0,0,2,10.1590/1414-431X20209646
0,6,0,0,0,0,0,0,0,0,10.3390/cells9020281
0,0,0,0,0,0,0,0,0,0,10.1136/bmjopen-2020-036936
1,0,0,1,0,0,0,0,0,0,10.3389/fphys.2020.00334
0,0,0,0,0,0,0,0,0,0,10.1055/a-1230-0810
0,0,0,0,0,0,0,0,0,0,10.1093/rheumatology/keaa250
1,3,0,0,0,1,4,0,0,0,10.1016/j.celrep.2020.108533
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0242197
0,2,0,0,0,0,0,0,0,0,10.3390/ijms21051567
1,0,0,1,0,0,0,0,0,0,10.1093/nar/gkaa568
0,0,0,0,0,0,0,0,0,3,10.4414/smw.2020.20208
0,0,0,0,0,0,0,0,0,0,10.1002/hep.31177
0,0,0,0,0,1,0,0,0,0,10.1159/000505839
3,0,1,0,0,0,0,0,0,0,10.1007/s00423-020-01868-1
4,0,1,1,0,1,1,4,0,0,10.1038/s41588-020-0678-2
0,0,0,0,0,0,0,0,0,0,10.4143/crt.2019.497
0,2,0,0,0,0,0,0,0,0,10.1093/scan/nsaa103
0,1,0,0,5,1,1,0,0,0,10.1038/s41467-020-18039-x
0,0,0,0,0,0,0,1,0,1,10.1038/s41537-019-0090-z
0,0,0,0,0,0,0,0,0,0,10.3390/toxins12040223
0,0,0,0,0,0,0,0,0,0,10.1055/a-0851-5200
0,0,0,0,0,0,0,0,0,1,10.1007/s00761-020-00741-6
1,0,0,0,0,0,0,0,0,0,10.1007/s00393-020-00759-6
0,0,0,1,0,0,0,0,0,0,10.1007/s00586-020-06590-6
0,0,0,0,0,0,0,0,0,0,10.1038/s41415-020-2169-3
0,0,0,0,0,0,0,0,0,0,10.1007/s00761-020-00782-x
1,0,0,0,0,0,0,0,0,0,10.1007/s00103-020-03108-9
0,0,0,0,0,0,0,0,1,0,10.1177/0284185120909964
0,0,0,0,0,0,0,0,0,0,10.1002/cam4.3269
0,0,0,0,0,0,0,1,0,0,10.1002/ehf2.12694
1,1,0,0,0,0,0,0,1,0,10.1016/j.maturitas.2020.05.003
0,0,0,0,0,0,0,0,0,0,10.1017/S0033291720004584
0,0,0,0,0,1,0,0,0,0,10.3389/fncel.2020.00240
0,0,0,0,0,0,0,0,0,0,10.1007/s11654-020-00235-2
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-64431-4
0,0,0,0,0,0,0,0,0,1,10.1136/annrheumdis-2020-217159
0,1,0,0,0,0,0,0,0,0,10.3389/fnbeh.2020.588874
0,0,0,0,0,0,0,0,0,0,10.1016/j.jaci.2020.06.009
0,0,0,0,0,0,0,0,0,1,10.1007/s00106-020-00917-x
0,0,0,0,1,0,5,0,0,0,10.1002/glia.23778
0,0,1,0,0,0,0,0,0,0,10.1371/journal.pone.0242805
0,0,0,2,0,0,0,0,0,0,10.1007/s00701-020-04485-5
0,3,0,0,0,0,1,0,0,0,10.3390/cancers12040853
0,0,0,0,0,0,0,0,0,0,10.3205/dgkh000342
0,0,0,0,0,0,0,0,0,0,10.1111/srt.12830
0,0,0,0,0,0,0,0,0,0,10.1021/acs.analchem.0c00136
0,0,0,0,0,0,0,0,0,0,10.1002/ajmg.a.61735
0,0,0,0,0,0,0,0,0,0,10.1002/ejhf.2029
0,0,0,0,0,0,0,0,0,0,10.1128/JCM.01694-20
0,3,0,0,2,1,1,0,0,0,10.1038/s41374-020-00485-2
0,0,0,0,0,0,0,0,0,0,10.1093/ons/opaa087
0,0,0,0,0,0,0,0,1,0,10.1177/1352458520917935
1,0,2,0,0,0,2,0,0,0,10.1007/s00401-020-02243-6
0,2,0,0,0,0,2,0,0,0,10.1038/s41598-020-58384-x
0,0,0,0,0,1,5,0,0,0,10.1172/jci.insight.123294
0,0,0,0,0,0,0,0,0,0,10.1097/SLA.0000000000004175
0,0,0,0,0,0,0,0,0,0,10.1136/rmdopen-2020-001258
2,0,0,0,0,0,0,0,0,0,10.1016/j.omtm.2020.05.035
0,0,0,0,0,0,0,0,0,0,10.1001/jamadermatol.2019.4835
0,0,0,0,0,0,8,0,0,0,10.1038/s41467-020-17293-3
1,0,0,0,0,0,0,0,0,0,10.1002/ehf2.13124
0,0,0,0,0,0,0,0,0,0,10.1002/ehf2.13068
0,0,0,0,0,0,0,0,0,1,10.1007/s10916-020-01600-y
0,0,0,0,0,0,0,0,0,0,10.1080/1354750X.2020.1797880
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-62026-7
0,4,0,0,0,0,0,0,0,0,10.1007/s00424-020-02405-1
0,0,0,0,0,0,0,0,1,0,10.1111/dom.14082
0,0,0,0,0,1,0,0,1,0,10.1186/s12889-020-08943-8
0,1,1,0,0,0,0,0,0,0,10.1038/s41598-020-78597-4
0,0,0,0,0,0,0,0,0,0,10.1111/exd.14253
1,0,0,0,2,0,0,0,0,0,10.1038/s41467-020-19321-8
0,0,0,0,0,0,0,0,0,0,10.1055/a-1283-5303
0,0,0,1,0,0,0,0,0,0,10.3390/cancers12113103
0,0,0,0,0,0,0,0,0,1,10.1093/neuonc/noaa276
2,0,1,0,0,0,0,0,0,0,10.1007/s00404-020-05616-0
1,1,0,0,0,0,0,0,0,0,10.1186/s13075-020-02326-5
1,3,0,0,0,1,0,0,0,1,10.1159/000508787
0,2,0,0,0,0,0,0,0,1,10.1002/hbm.25098
0,0,0,0,0,0,0,0,0,0,10.1117/1.JMI.7.6.065001
0,0,0,0,0,0,0,0,1,0,10.1038/s41598-020-78426-8
1,2,0,0,0,0,0,0,1,0,10.3390/brainsci10100676
0,2,0,0,0,7,0,0,0,0,10.1093/brain/awaa151
0,0,0,0,0,0,2,0,0,0,10.1002/iid3.306
1,0,0,0,0,0,0,0,1,0,10.1016/j.xkme.2020.01.007
1,0,0,0,0,0,0,0,1,0,10.1007/s40629-020-00157-z
0,0,0,0,0,0,0,0,0,0,10.1007/s11818-020-00233-0
0,0,0,0,0,0,0,0,0,0,10.1159/000508795
0,0,0,0,0,0,0,0,0,0,10.3390/ijms21186549
0,0,0,1,0,0,0,0,0,1,10.1038/s41380-020-0754-0
1,0,0,0,0,0,0,0,0,1,10.1007/s11239-020-02143-2
0,0,0,0,0,0,0,0,2,0,10.1016/j.chest.2020.09.281
0,0,0,1,0,0,0,0,0,0,10.1002/ejhf.1757
1,0,0,1,0,0,0,0,0,0,10.1186/s13072-020-00345-9
0,0,0,0,0,0,0,0,0,0,10.1513/AnnalsATS.201910-777OC
0,0,0,0,0,0,0,0,0,0,10.1093/rheumatology/keaa175
0,0,0,0,2,0,0,0,0,0,10.1093/cercor/bhz313
0,0,0,0,0,4,2,0,0,0,10.3389/fimmu.2020.572475
0,0,0,0,0,0,0,0,0,0,10.1007/s10554-020-01975-6
0,0,0,0,0,0,0,0,0,0,10.1111/ddg.14169
0,0,0,0,0,0,0,0,0,0,10.3390/jcm9030846
1,0,0,0,0,0,0,0,0,0,10.1111/ane.13377
0,0,0,0,0,0,0,0,0,1,10.1007/s00330-019-06576-z
0,0,0,0,0,0,0,0,0,0,10.1007/s00392-020-01672-3
0,0,0,0,0,0,0,0,0,2,10.1371/journal.pone.0234807
0,0,0,0,0,0,0,0,0,0,10.1155/2020/3985315
1,0,0,0,0,0,0,0,1,0,10.1111/tri.13787
0,0,0,0,0,0,0,0,0,0,10.1007/s00259-020-04709-x
1,0,0,0,0,0,0,0,1,0,10.1002/cncr.32823
0,1,0,0,0,0,0,0,0,0,10.1044/2020_AJSLP-19-00150
0,0,0,0,0,0,0,0,0,1,10.1111/all.14674
0,0,0,0,0,0,0,0,0,0,10.1007/978-1-0716-0696-4_5
0,0,0,0,0,0,0,0,0,0,10.1007/s00393-020-00838-8
0,0,0,0,0,0,0,0,0,0,10.1002/jpen.1982
0,0,0,0,0,0,0,0,0,0,10.1186/s12882-020-01992-6
0,0,0,0,0,0,0,0,0,0,10.1159/000511619
0,0,0,0,0,0,0,0,0,0,10.1007/s40264-020-00904-9
2,0,0,0,0,0,0,0,0,0,10.1186/s12885-020-07682-8
0,0,0,0,0,0,0,0,0,0,10.1186/s12967-020-02257-4
0,1,0,1,0,0,0,0,0,0,10.1016/j.jmoldx.2020.07.006
0,1,0,0,0,0,2,0,0,0,10.3390/ijms21020479
0,1,0,0,0,0,0,0,1,0,10.1038/s41375-020-0996-5
0,0,0,0,0,0,0,0,1,1,10.1016/j.jhepr.2020.100173
1,1,0,0,0,0,3,0,0,0,10.1093/hmg/ddaa197
0,0,0,0,0,0,0,0,0,0,10.1634/theoncologist.2020-0109
0,0,0,0,0,0,0,0,0,0,10.1177/1550059419899324
0,0,0,0,0,0,0,0,0,0,10.1177/1120672120934979
0,0,0,0,0,0,0,0,0,0,10.2217/hep-2019-0007
0,5,0,0,0,0,2,0,0,0,10.3390/ijms21020373
0,0,0,0,0,0,0,0,0,0,10.1111/echo.14949
0,0,0,0,0,0,0,0,1,0,10.1007/s00134-020-06151-x
0,0,0,0,0,0,0,0,0,0,10.3389/fphys.2020.00291
0,0,0,0,0,0,0,0,0,1,10.1111/apa.15630
0,0,0,0,0,0,0,0,0,0,10.1186/s12979-020-00176-y
0,0,0,0,0,0,0,0,0,1,10.1136/bmjopen-2019-035397
2,0,0,0,0,0,0,0,1,0,10.1111/jvh.13366
0,0,0,0,0,0,0,0,1,0,10.1007/s11818-020-00259-4
1,0,0,0,0,0,0,0,0,0,10.1007/s00104-020-01224-5
0,0,0,0,0,0,0,0,0,0,10.3233/JAD-200710
0,0,0,0,0,0,0,0,0,0,10.1186/s12888-020-02573-5
1,0,0,0,0,0,0,0,0,0,10.1186/s13075-020-02185-0
0,0,0,0,0,0,0,0,0,0,10.1126/science.aax6239
0,0,0,0,0,3,0,0,0,0,10.1002/ijc.33123
0,0,0,0,0,0,0,0,0,0,10.1371/journal.pone.0230900
0,0,0,1,0,0,0,0,0,0,10.1038/s41598-020-61513-1
0,0,0,0,0,0,0,0,0,0,10.1186/s12885-020-06892-4
0,0,0,0,0,0,0,0,0,0,10.3389/fneur.2020.00208
0,0,0,0,0,0,0,0,0,0,10.1016/j.resuscitation.2020.03.004
0,0,0,0,0,0,0,0,0,0,10.1002/sim.8779
0,0,0,0,0,0,0,0,1,1,10.1186/s12984-020-00753-8
0,0,0,0,0,0,0,0,0,0,10.1097/WCO.0000000000000867
0,0,0,0,0,0,2,0,0,0,10.18632/oncotarget.27763
1,0,0,0,0,0,0,0,0,0,10.1111/ajt.16161
0,0,0,0,0,0,0,0,1,0,10.1200/JCO.20.01164
1,0,1,0,0,0,0,0,0,0,10.1002/ehf2.12674
0,0,0,0,0,0,0,0,0,0,10.3390/nu12103209
0,1,0,1,1,0,2,0,0,0,10.1172/JCI136760
1,0,0,0,0,0,0,2,0,1,10.1038/s41398-020-0705-1
0,0,0,0,1,0,0,0,0,0,10.1093/schbul/sbaa162
0,1,1,0,0,2,0,0,0,0,10.1002/ehf2.12917
0,0,0,0,0,0,0,0,0,0,10.1111/ddg.14048
0,0,0,0,0,0,0,0,0,0,10.1111/1467-9566.13113
0,0,0,0,0,0,0,0,0,0,10.1093/clinchem/hvaa105
0,0,0,0,0,1,0,0,0,0,10.1111/ene.14447
0,2,0,1,0,0,3,0,0,0,10.1182/bloodadvances.2019000796
0,0,0,0,0,0,0,0,0,1,10.1038/s41582-020-00426-z
0,0,0,0,0,0,0,0,0,0,10.1055/s-0040-1708035
1,1,0,1,0,1,0,0,0,0,10.3390/metabo10110435
0,0,0,0,0,0,0,0,0,0,10.1134/S1022795420120029
0,0,0,0,0,0,0,0,0,0,10.1038/s41598-020-62724-2
