,bar,pie,hist,bardot,box,dot,violin,paper_id,year
819,0,0,0,0,1,0,0,10.1007/s11682-016-9629-z,2016
820,1,0,0,0,0,0,0,10.1007/s11682-016-9641-3,2016
821,0,0,0,0,0,0,0,10.1007/s11682-016-9647-x,2016
822,2,0,0,0,0,0,0,10.1007/s11682-016-9660-0,2016
823,0,0,0,0,0,0,0,10.1007/s11695-016-2245-6,2016
824,0,0,0,0,0,0,0,10.1007/s11695-016-2410-y,2016
825,0,0,0,0,0,0,0,10.1007/s11886-016-0719-8,2016
826,0,0,0,0,0,0,0,10.1007/s11906-016-0692-z,2016
827,0,0,0,0,0,0,0,10.1007/s11940-015-0392-z,2016
828,0,0,0,0,0,0,0,10.1007/s12015-016-9699-8,2016
829,0,0,0,0,0,0,0,10.1007/s12026-015-8770-x,2016
830,4,0,0,0,0,0,0,10.1007/s12026-016-8868-9,2016
831,0,0,0,0,0,0,0,10.1007/s12028-016-0256-8,2016
832,0,0,0,0,0,0,0,10.1007/s12160-015-9767-3,2016
833,0,0,0,0,0,0,0,10.1007/s12311-016-0774-0,2016
834,0,0,0,0,0,0,0,10.1007/s13187-016-0995-4,2016
835,0,0,0,0,0,0,0,10.1007/s13277-016-5109-8,2016
836,1,0,0,0,0,0,0,10.1007/s13277-016-5171-2,2016
837,0,0,0,0,0,0,0,10.1007/s13311-016-0475-x,2016
838,0,0,0,0,0,0,0,10.1007/s13318-016-0330-9,2016
839,0,0,0,0,0,0,0,10.1007/s15006-016-8148-6,2016
840,0,0,0,0,0,0,0,10.1007/s15006-016-8149-0,2016
841,0,0,0,0,0,0,0,10.1007/s15006-016-8236-7,2016
842,0,0,0,0,0,0,0,10.1007/s15010-016-0885-z,2016
843,0,0,0,0,0,0,0,10.1007/s40256-016-0179-y,2016
844,0,0,1,0,0,0,0,10.1007/s40258-016-0287-5,2016
845,0,0,0,0,0,0,0,10.1007/s40263-016-0385-9,2016
846,0,0,0,0,0,0,0,10.1007/s40264-016-0437-6,2016
847,0,0,0,0,0,0,0,10.1007/s40266-016-0396-8,2016
848,0,0,0,0,0,0,0,10.1007/s40273-016-0412-1,2016
849,0,0,0,0,0,0,0,10.1016/j.ajhg.2016.06.016,2016
850,0,0,0,0,0,0,0,10.1016/j.anai.2016.08.014,2016
851,3,0,0,1,0,0,0,10.1016/j.bpj.2015.12.033,2016
852,0,0,0,0,0,0,0,10.1016/j.cell.2016.04.043,2016
853,0,0,0,0,0,0,0,10.1016/j.cell.2016.04.048,2016
854,3,0,0,0,0,0,0,10.1016/j.celrep.2016.09.035,2016
855,0,0,0,0,0,0,0,10.1016/j.celrep.2016.09.055,2016
856,3,0,0,0,0,0,0,10.1016/j.dadm.2015.01.006,2016
857,0,0,0,0,0,0,0,10.1016/j.ijdevneu.2016.12.004,2016
858,0,0,0,0,0,0,0,10.1016/j.immuni.2016.04.018,2016
859,1,0,2,0,0,2,0,10.1016/j.immuni.2016.09.017,2016
860,0,0,0,0,0,0,0,10.1016/j.jalz.2016.01.006,2016
861,0,0,0,0,0,0,0,10.1016/j.jcf.2015.12.012,2016
862,0,0,0,0,0,0,0,10.1016/j.jpeds.2015.11.057,2016
863,0,0,0,0,0,0,0,10.1016/j.juro.2016.03.009,2016
864,0,0,0,0,0,0,0,10.1016/j.kint.2015.12.017,2016
865,0,0,0,0,0,0,0,10.1016/j.stem.2016.08.012,2016
866,1,0,0,0,0,0,0,10.1017/ice.2016.72,2016
867,0,0,0,0,0,0,0,10.1017/mdh.2016.101,2016
868,0,0,0,0,0,0,0,10.1024/0040-5930/a000856,2016
869,2,0,0,0,0,0,0,10.1024/0301-1526/a000544,2016
870,1,0,0,0,0,0,0,10.1024/0301-1526/a000560,2016
871,0,0,0,0,0,0,0,10.1024/1012-5302/a000474,2016
872,0,0,0,0,0,0,0,10.1024/1012-5302/a000514,2016
873,0,0,0,0,0,0,0,10.1038/bjc.2015.452,2016
874,0,0,0,0,0,0,0,10.1038/ejcn.2016.226,2016
875,0,0,0,0,1,0,0,10.1038/hr.2016.115,2016
876,0,0,0,0,0,0,0,10.1038/jhg.2016.111,2016
877,0,0,0,0,1,1,0,10.1038/ncomms12514,2016
878,0,0,0,0,0,0,0,10.1038/nmeth.3959,2016
879,0,0,0,0,0,0,0,10.1038/nri.2016.13,2016
880,0,0,0,0,0,0,0,10.1038/nrn.2015.16,2016
881,0,0,0,0,0,0,0,10.1038/nrurol.2016.193,2016
882,0,0,0,0,0,0,0,10.1038/nsmb.3214,2016
883,0,0,0,0,0,0,0,10.1038/nsmb.3239,2016
884,0,0,0,0,0,0,0,10.1038/sj.bdj.2016.815,2016
885,0,0,0,0,0,0,0,10.1038/tpj.2016.1,2016
886,0,0,0,0,0,0,0,10.1039/c5an02373d,2016
887,0,0,0,0,0,0,0,10.1055/s-0035-1545741,2016
888,0,0,0,0,0,0,0,10.1055/s-0035-1558185,2016
889,0,0,0,0,0,0,0,10.1055/s-0036-1579540,2016
890,0,0,0,0,0,0,0,10.1055/s-0036-1584559,2016
891,0,0,0,0,0,0,0,10.1055/s-0042-101168,2016
892,0,0,0,0,0,0,0,10.1055/s-0042-102873,2016
893,0,0,0,0,0,0,0,10.1055/s-0042-103522,2016
894,0,0,0,0,0,0,0,10.1055/s-0042-104288,2016
895,0,0,0,0,0,0,0,10.1055/s-0042-104929,2016
896,0,0,0,0,0,0,0,10.1055/s-0042-109397,2016
897,0,0,0,0,0,0,0,10.1055/s-0042-109948,2016
898,0,0,0,0,0,0,0,10.1055/s-0042-110495,2016
899,0,0,0,0,0,0,0,10.1055/s-0042-111010,2016
900,0,0,0,0,0,0,0,10.1055/s-0042-111011,2016
901,0,0,0,0,0,0,0,10.1055/s-0042-111088,2016
902,0,0,0,0,0,0,0,10.1055/s-0042-113187,2016
903,0,0,0,0,0,0,0,10.1055/s-0042-113788,2016
904,0,0,0,0,0,0,0,10.1055/s-0042-113789,2016
905,0,0,0,0,0,0,0,10.1055/s-0042-114781,2016
906,0,0,0,0,0,0,0,10.1055/s-0042-116311,2016
907,0,0,0,0,1,0,0,10.1056/NEJMoa1414838,2016
908,0,0,1,0,1,0,0,10.1056/NEJMoa1512693,2016
909,4,0,0,0,0,0,0,10.1080/08927014.2016.1194401,2016
910,0,0,0,0,0,0,0,10.1080/15265161.2016.1170237,2016
911,0,0,0,0,0,0,0,10.1080/15548627.2015.1100356,2016
912,0,0,0,0,0,0,0,10.1083/jcb.201609038,2016
913,0,0,0,0,0,0,0,10.1088/0967-3334/37/9/R73,2016
914,0,0,0,0,0,0,0,10.1089/apc.2015.0318,2016
915,0,0,0,0,0,0,0,10.1093/bja/aew026,2016
916,0,0,0,0,0,0,0,10.1093/brain/aww112,2016
917,2,0,0,0,0,0,0,10.1093/cercor/bhw008,2016
918,2,0,0,5,0,1,0,10.1093/cercor/bhw090,2016
919,1,0,0,0,0,0,0,10.1093/cercor/bhw206,2016
920,2,0,0,0,0,0,0,10.1093/cercor/bhw303,2016
921,7,0,0,0,0,0,0,10.1093/cercor/bhw370,2016
922,0,0,0,0,0,0,0,10.1093/eurheartj/ehv760,2016
923,0,0,0,0,0,0,0,10.1093/eurheartj/ehw480,2016
924,0,0,0,0,0,0,0,10.1093/eurheartj/ehw563,2016
925,0,0,0,0,0,0,0,10.1093/eurheartj/ehw597,2016
926,0,0,0,0,0,0,0,10.1093/europace/euw185,2016
927,0,0,0,0,0,0,0,10.1093/europace/euw189,2016
928,0,0,0,0,1,0,0,10.1093/gerona/glw218,2016
929,0,0,0,0,0,0,0,10.1093/geront/gnw003,2016
930,0,0,0,0,1,0,0,10.1093/hmg/ddw349,2016
931,0,0,0,0,0,0,0,10.1093/ije/dyw154,2016
932,0,0,0,0,0,0,0,10.1093/mmy/myw093,2016
933,0,0,0,0,0,0,0,10.1093/mmy/myw112,2016
934,0,0,0,0,0,0,0,10.1093/ndt/gfw079,2016
935,0,0,0,0,0,0,0,10.1093/ndt/gfw243,2016
936,0,0,0,0,0,0,0,10.1093/ndt/gfw256,2016
937,0,0,0,0,0,1,0,10.1093/ndt/gfw350,2016
938,0,0,0,0,0,0,0,10.1093/ndt/gfw368,2016
939,0,0,0,0,0,0,0,10.1093/neuonc/now273,2016
940,0,0,0,0,0,0,0,10.1093/rheumatology/kew273,2016
941,0,0,0,0,0,0,0,10.1093/rheumatology/kew344,2016
942,0,0,0,0,0,0,0,10.1093/rheumatology/kew349,2016
943,0,0,0,0,0,0,0,10.1097/01.ASW.0000491105.16216.e3,2016
944,0,0,0,0,0,0,0,10.1097/ACI.0000000000000310,2016
945,0,0,0,0,0,0,0,10.1097/ACI.0000000000000321,2016
946,0,0,0,0,0,0,0,10.1097/ACO.0000000000000294,2016
947,0,0,0,0,0,0,0,10.1097/AOG.0000000000001525,2016
948,0,0,0,0,0,0,0,10.1097/BCO.0000000000000366,2016
949,0,0,0,0,0,0,0,10.1097/BRS.0000000000001603,2016
950,0,0,0,0,0,0,0,10.1097/BSD.0000000000000125,2016
951,0,0,0,0,0,0,0,10.1097/CCM.0000000000001840,2016
952,0,0,0,0,0,0,0,10.1097/CCM.0000000000001987,2016
953,0,0,0,0,0,0,0,10.1097/CCM.0000000000002015,2016
954,0,0,0,0,0,0,0,10.1097/CCM.0000000000002056,2016
955,0,0,0,0,0,0,0,10.1097/CCM.0000000000002129,2016
956,0,0,0,0,0,0,0,10.1097/CCM.0000000000002168,2016
957,0,0,0,0,0,0,0,10.1097/CCM.0000000000002185,2016
958,0,0,0,0,0,0,0,10.1097/CMR.0000000000000223,2016
959,0,0,0,0,0,0,0,10.1097/DAD.0000000000000526,2016
960,0,0,0,0,0,0,0,10.1097/DCR.0000000000000732,2016
961,0,0,0,0,0,0,0,10.1097/EJA.0000000000000495,2016
962,0,0,0,0,0,0,0,10.1097/FJC.0000000000000366,2016
963,0,0,0,0,0,0,0,10.1097/FJC.0000000000000368,2016
964,0,0,0,0,0,0,0,10.1097/FTD.0000000000000260,2016
965,0,0,0,0,0,0,0,10.1097/FTD.0000000000000287,2016
966,0,0,0,0,0,0,0,10.1097/FTD.0000000000000288,2016
967,0,0,0,0,0,0,0,10.1097/FTD.0000000000000324,2016
968,0,0,0,0,0,0,0,10.1097/HJH.0000000000000799,2016
969,0,0,0,0,0,0,0,10.1097/HJH.0000000000000927,2016
970,0,0,0,0,0,0,0,10.1097/HJH.0000000000001004,2016
971,0,0,0,0,0,0,0,10.1097/HJH.0000000000001013,2016
972,0,0,0,0,0,0,0,10.1097/HJH.0000000000001041,2016
973,0,0,0,0,0,0,0,10.1097/HJH.0000000000001111,2016
974,0,0,0,0,0,0,0,10.1097/HJH.0000000000001202,2016
975,0,0,0,0,0,0,0,10.1097/IAE.0000000000001095,2016
976,0,0,0,0,0,0,0,10.1097/ICB.0000000000000454,2016
977,0,0,0,0,0,0,0,10.1097/ICO.0000000000000740,2016
978,0,0,0,0,0,0,0,10.1097/ICO.0000000000000987,2016
979,0,0,0,0,0,0,0,10.1097/IGC.0000000000000612,2016
980,0,0,0,0,0,0,0,10.1097/IGC.0000000000000831,2016
981,0,0,0,0,0,0,0,10.1097/IJG.0000000000000593,2016
982,0,0,0,0,0,0,0,10.1097/IMI.0000000000000234,2016
983,0,0,0,0,0,0,0,10.1097/IMI.0000000000000321,2016
984,0,0,0,0,0,0,0,10.1097/INF.0000000000000928,2016
985,0,0,0,0,0,0,0,10.1097/INF.0000000000001073,2016
986,0,0,0,0,0,0,0,10.1097/INF.0000000000001115,2016
987,0,0,0,0,0,0,0,10.1097/JCN.0000000000000264,2016
988,0,0,0,0,0,0,0,10.1097/JOM.0000000000000678,2016
989,0,0,0,0,0,0,0,10.1097/JOM.0000000000000745,2016
990,0,0,0,0,0,0,0,10.1097/MAO.0000000000001068,2016
991,0,0,0,0,0,0,0,10.1097/MAO.0000000000001120,2016
992,0,0,0,0,0,0,0,10.1097/MAT.0000000000000418,2016
993,0,0,0,0,0,0,0,10.1097/MBP.0000000000000186,2016
994,0,0,0,0,0,0,0,10.1097/MBP.0000000000000195,2016
995,0,0,0,0,0,0,0,10.1097/MCC.0000000000000327,2016
996,0,0,0,0,0,0,0,10.1097/MCC.0000000000000345,2016
997,0,0,0,0,0,0,0,10.1097/MCG.0000000000000615,2016
998,0,0,0,0,0,0,0,10.1097/MCO.0000000000000306,2016
999,0,0,0,0,0,0,0,10.1097/MCO.0000000000000308,2016
1000,0,0,0,0,0,0,0,10.1097/MD.0000000000002794,2016
1001,0,0,0,0,0,0,0,10.1097/MD.0000000000004077,2016
1002,0,0,0,0,0,0,0,10.1097/MEG.0000000000000729,2016
1003,0,0,0,0,0,0,0,10.1097/MEJ.0000000000000292,2016
1004,0,0,0,0,0,0,0,10.1097/MEJ.0000000000000411,2016
1005,0,0,0,0,0,0,0,10.1097/MEJ.0000000000000434,2016
1006,0,0,0,0,0,0,0,10.1097/MIB.0000000000000910,2016
1007,0,0,0,0,0,0,0,10.1097/MIB.0000000000000917,2016
1008,0,0,0,0,0,0,0,10.1097/MOG.0000000000000324,2016
1009,0,0,0,0,0,0,0,10.1097/MOT.0000000000000290,2016
1010,0,0,0,0,0,0,0,10.1097/MOT.0000000000000296,2016
1011,0,0,0,0,0,0,0,10.1097/PAI.0000000000000451,2016
1012,0,0,0,0,0,0,0,10.1097/PAI.0000000000000469,2016
1013,0,0,0,0,0,0,0,10.1097/PSY.0000000000000332,2016
1014,0,0,0,0,0,0,0,10.1097/QAD.0000000000001046,2016
1015,0,0,0,0,0,0,0,10.1097/QAD.0000000000001123,2016
1016,0,0,0,0,0,0,0,10.1097/QAD.0000000000001165,2016
1017,0,0,0,0,0,0,0,10.1097/QCO.0000000000000282,2016
1018,0,0,0,0,0,0,0,10.1097/RCT.0000000000000354,2016
1019,0,0,0,0,0,0,0,10.1097/RLI.0000000000000271,2016
1020,0,0,0,0,0,0,0,10.1097/RLI.0000000000000314,2016
1021,0,0,0,0,0,0,0,10.1097/RTI.0000000000000199,2016
1022,0,0,0,0,0,0,0,10.1097/SLA.0000000000001742,2016
1023,0,0,0,0,0,0,0,10.1097/SLA.0000000000001875,2016
1024,0,0,0,0,0,0,0,10.1097/TP.0000000000000965,2016
1025,0,0,0,0,0,0,0,10.1097/TP.0000000000001124,2016
1026,0,0,0,0,0,0,0,10.1097/TP.0000000000001231,2016
1027,0,0,0,0,0,0,0,10.1097/TP.0000000000001398,2016
1028,0,0,0,0,0,0,0,10.1097/TP.0000000000001439,2016
1029,0,0,0,0,0,0,0,10.1097/TP.0000000000001469,2016
1030,0,0,0,0,0,0,0,10.1097/TP.0000000000001487,2016
1031,0,0,0,0,0,0,0,10.1097/TP.0000000000001584,2016
1032,0,0,0,0,0,0,0,10.1097/TP.0000000000001617,2016
1033,0,0,0,0,0,0,0,10.1097/TXD.0000000000000532,2016
1034,0,0,0,0,0,0,0,10.1097/TXD.0000000000000588,2016
1035,0,0,0,0,0,0,0,10.1097/TXD.0000000000000604,2016
1036,0,0,0,0,0,0,0,10.1097/WCO.0000000000000376,2016
1037,0,0,0,0,0,0,0,10.1097/WNP.0000000000000218,2016
1038,0,0,0,0,0,0,0,10.1097/WNP.0000000000000219,2016
1039,0,0,0,0,0,0,0,10.1097/WNP.0000000000000274,2016
1040,0,0,0,0,0,0,0,10.1097/WON.0000000000000282,2016
1041,0,0,0,0,0,0,0,10.1101/mcs.a000372,2016
1042,0,0,0,0,0,0,0,10.1101/mcs.a001180,2016
1043,0,0,0,0,0,0,0,10.1109/TBME.2016.2560762,2016
1044,0,0,0,0,0,0,0,10.1111/ajt.14107,2016
1045,0,0,0,0,0,0,0,10.1111/andr.12208,2016
1046,0,0,0,0,0,0,0,10.1111/ane.12649,2016
1047,0,0,0,0,1,0,0,10.1111/aor.12587,2016
1048,0,0,0,0,0,0,0,10.1111/apa.13634,2016
1049,0,0,0,0,0,0,0,10.1111/apha.12693,2016
1050,0,0,0,0,0,0,0,10.1111/bjd.15104,2016
1051,0,0,0,0,0,0,0,10.1111/cea.12870,2016
1052,0,0,0,0,0,0,0,10.1111/cod.12623,2016
1053,0,0,0,0,0,0,0,10.1111/codi.13280,2016
1054,0,0,0,0,0,0,0,10.1111/codi.13321,2016
1055,0,0,0,0,0,0,0,10.1111/ddg.12724,2016
1056,0,0,0,0,0,0,0,10.1111/ddg.12856,2016
1057,1,0,0,0,0,0,0,10.1111/ddg.12880,2016
1058,1,0,0,0,0,0,0,10.1111/ddg.12880_g,2016
1059,0,0,0,0,0,0,0,10.1111/ddg.12908,2016
1060,0,0,0,0,0,0,0,10.1111/ddg.12908_g,2016
1061,0,0,0,0,0,0,0,10.1111/ddg.12909,2016
1062,0,0,0,0,0,0,0,10.1111/ddg.12957,2016
1063,0,0,0,0,0,0,0,10.1111/ddg.13130,2016
1064,0,0,0,0,0,0,0,10.1111/ddg.13130_g,2016
1065,0,0,0,0,0,0,0,10.1111/ddg.13143,2016
1066,0,0,0,0,0,0,0,10.1111/ddg.13143_g,2016
1067,0,0,0,0,0,0,0,10.1111/ddg.13144,2016
1068,0,0,0,0,0,0,0,10.1111/ddg.13144_g,2016
1069,0,0,0,0,0,0,0,10.1111/eci.12719,2016
1070,0,0,0,0,0,0,0,10.1111/exd.12948,2016
1071,1,0,0,0,1,0,0,10.1111/exd.12987,2016
1072,0,0,0,0,0,0,0,10.1111/head.12767,2016
1073,0,0,0,0,0,0,0,10.1111/head.12845,2016
1074,0,0,0,0,0,0,0,10.1111/ics.12328,2016
1075,2,0,0,0,0,0,0,10.1111/ics.12329,2016
1076,0,0,0,0,0,0,0,10.1111/imr.12441,2016
1077,0,0,0,0,0,0,0,10.1111/jcpe.12509,2016
1078,0,0,0,0,0,0,0,10.1111/jdv.13604,2016
1079,0,0,1,0,0,0,0,10.1111/jdv.13608,2016
1080,0,0,0,0,0,0,0,10.1111/jdv.13609,2016
1081,0,0,0,0,0,0,0,10.1111/jdv.13685,2016
1082,0,0,0,0,0,0,0,10.1111/jdv.13695,2016
1083,0,0,0,0,0,0,0,10.1111/jdv.13696,2016
1084,0,0,0,0,0,1,0,10.1111/jdv.13697,2016
1085,0,0,0,0,0,0,0,10.1111/jdv.13776,2016
1086,0,0,0,0,0,0,0,10.1111/jdv.13783,2016
1087,0,0,0,0,0,0,0,10.1111/jne.12379,2016
1088,0,0,0,0,0,0,0,10.1111/micc.12296,2016
1089,0,0,0,0,0,0,0,10.1111/micc.12301,2016
1090,0,0,0,0,0,0,0,10.1111/micc.12343,2016
1091,0,0,0,0,0,0,0,10.1111/nan.12374,2016
1092,0,0,0,0,0,0,0,10.1111/obr.12435,2016
1093,0,0,0,0,0,0,0,10.1111/pai.12562,2016
1094,0,0,0,0,1,0,0,10.1111/pai.12563,2016
1095,0,0,0,0,0,0,0,10.1111/pai.12590,2016
1096,1,0,0,0,0,0,0,10.1111/pai.12653,2016
1097,0,0,0,0,0,0,0,10.1111/pai.12681,2016
1098,4,0,1,0,0,0,0,10.1111/php.12698,2016
1099,2,0,0,0,0,0,0,10.1111/phpp.12249,2016
1100,0,0,0,0,0,0,0,10.1116/1.4944383,2016
1101,0,0,0,0,0,0,0,10.1116/1.4953246,2016
1102,1,0,0,0,0,0,0,10.1117/1.JBO.21.10.107002,2016
1103,0,0,0,0,0,0,0,10.1117/1.JBO.21.4.047002,2016
1104,2,0,0,0,0,0,0,10.1117/1.JBO.21.5.055004,2016
1105,0,0,0,0,0,0,0,10.1117/1.JBO.21.6.066016,2016
1106,0,0,0,0,0,0,0,10.1126/sciadv.1501502,2016
1107,0,0,0,0,0,0,0,10.1126/science.aah5903,2016
1108,0,0,0,0,0,0,0,10.1126/scitranslmed.aad2986,2016
1109,0,0,0,0,0,0,0,10.1134/S0006297916070051,2016
1110,0,0,0,0,0,0,0,10.1136/heartjnl-2015-308365,2016
1111,0,0,0,0,0,0,0,10.1136/jramc-2016-000706,2016
1112,0,0,0,0,0,0,0,10.1148/radiol.2016160411,2016
1113,0,0,0,0,0,0,0,10.1152/physrev.00010.2015,2016
1114,0,0,0,0,0,0,0,10.1152/physrev.00021.2015,2016
1115,0,0,0,0,0,0,0,10.1159/000441587,2016
1116,0,0,0,0,0,0,0,10.1159/000446040,2016
1117,0,0,0,0,0,0,0,10.1161/CIRCEP.114.001965,2016
1118,1,0,0,0,0,0,0,10.1161/CIRCHEARTFAILURE.115.002551,2016
1119,0,0,0,0,0,0,0,10.1161/CIRCHEARTFAILURE.116.003025,2016
1120,0,0,0,0,0,0,0,10.1161/CIRCIMAGING.115.004038,2016
1121,0,0,0,0,0,0,0,10.1161/CIRCIMAGING.115.004615,2016
1122,0,0,0,0,0,0,0,10.1161/CIRCIMAGING.116.005189,2016
1123,1,0,0,0,0,0,0,10.1161/CIRCINTERVENTIONS.115.003543,2016
1124,0,0,0,0,0,0,0,10.1161/STROKEAHA.115.011674,2016
1125,0,0,0,0,0,0,0,10.1164/rccm.201607-1383OC,2016
1126,3,0,0,0,0,0,0,10.1167/iovs.15-18118,2016
1127,0,0,0,0,0,0,0,10.1167/iovs.16-19170,2016
1128,0,0,0,0,0,0,0,10.1176/appi.ajp.2016.15121596,2016
1129,0,0,0,0,0,0,0,10.1177/0022034516639271,2016
1130,0,0,0,0,0,0,0,10.1177/0022034516639272,2016
1131,0,0,0,0,0,0,0,10.1177/0022034516639276,2016
1132,0,0,0,0,0,0,0,10.1177/0023677216675007,2016
1133,1,0,0,0,0,0,0,10.1177/0091217416651256,2016
1134,0,0,0,0,0,0,0,10.1177/0148607116663481,2016
1135,0,0,0,0,0,0,0,10.1177/0148607116680791,2016
1136,0,0,0,0,0,0,0,10.1177/0961203316640922,2016
1137,0,0,0,0,0,0,0,10.1177/0961203316644338,2016
1138,0,0,0,0,0,0,0,10.1177/1747493015616634,2016
1139,0,0,0,0,1,0,0,10.1177/2047487316671438,2016
1140,0,0,0,0,0,0,0,10.1186/S40608-016-0110-8,2016
1141,0,0,0,0,0,0,0,10.1210/jc.2016-3025,2016
1142,0,0,0,0,0,0,0,10.1210/jc.2016-3205,2016
1143,0,0,0,0,0,0,0,10.1212/WNL.0000000000002932,2016
1144,0,0,0,0,0,0,0,10.1212/WNL.0000000000003263,2016
1145,0,0,0,0,0,0,0,10.1213/ANE.0000000000001191,2016
1146,2,0,0,0,0,0,0,10.1242/dev.134767,2016
1147,0,0,0,0,0,0,0,10.1249/MSS.0000000000000982,2016
1148,0,0,0,0,0,0,0,10.1249/MSS.0000000000001096,2016
1149,0,0,0,0,0,0,0,10.1249/MSS.0000000000001111,2016
1150,0,0,0,0,0,0,0,10.12659/AOT.896821,2016
1151,0,0,0,0,0,0,0,10.12659/MSMBR.896959,2016
1152,0,0,0,0,0,0,0,10.12659/MSMBR.900200,2016
1153,0,0,0,0,0,0,0,10.12659/MSMBR.900437,2016
1154,0,0,0,0,0,0,0,10.13109/prkk.2016.65.6.423,2016
1155,0,0,0,0,0,0,0,10.13109/zptm.2016.62.1.20,2016
1156,4,0,0,0,0,0,0,10.1371/journal.pone.0163648,2016
1157,0,0,0,0,0,0,0,10.14814/phy2.12901,2016
1158,0,0,0,0,0,0,0,10.1503/cjs.012915,2016
1159,0,0,0,0,0,0,0,10.1519/JSC.0000000000001728,2016
1160,3,0,0,0,0,0,0,10.1523/JNEUROSCI.0116-16.2016,2016
1161,0,0,0,0,0,0,0,10.1523/JNEUROSCI.0316-16.2016,2016
1162,0,0,0,0,0,0,0,10.1523/JNEUROSCI.0787-16.2016,2016
1163,0,0,0,0,0,0,0,10.1523/JNEUROSCI.1314-16.2016,2016
1164,0,0,0,0,0,0,0,10.1523/JNEUROSCI.3749-15.2016,2016
1165,3,0,0,0,0,0,0,10.1523/JNEUROSCI.4322-15.2016,2016
1166,2,0,0,4,0,0,0,10.1523/JNEUROSCI.4428-15.2016,2016
1167,0,0,0,0,0,0,0,10.15252/embj.201693927,2016
1168,0,0,0,0,0,0,0,10.15252/embj.201694448,2016
1169,0,0,0,0,0,0,0,10.15252/embr.201642354,2016
1170,0,0,0,0,0,0,0,10.15252/embr.201643041,2016
1171,0,0,0,0,0,0,0,10.15252/emmm.201506025,2016
1172,0,0,0,0,0,0,0,10.15252/emmm.201606330,2016
1173,0,0,0,0,0,0,0,10.15252/emmm.201606345,2016
1174,0,0,0,0,0,0,0,10.15252/emmm.201606356,2016
1175,0,0,0,0,0,0,0,10.1590/0102-6720201600S10031,2016
1176,0,0,0,0,0,0,0,10.1615/IntJMedMushrooms.v18.i9.50,2016
1177,0,0,0,0,0,0,0,10.18176/jiaci.0060,2016
1178,0,0,0,0,0,0,0,10.18176/jiaci.0102,2016
1179,0,0,0,0,0,0,0,10.18632/oncotarget.10035,2016
1180,0,0,0,0,0,0,0,10.18632/oncotarget.10474,2016
1181,0,0,0,0,0,0,0,10.18632/oncotarget.10658,2016
1182,0,0,0,0,0,0,0,10.18632/oncotarget.10803,2016
1183,0,0,0,0,0,0,0,10.18632/oncotarget.11039,2016
1184,0,0,0,0,0,0,0,10.18632/oncotarget.11312,2016
1185,3,0,0,0,4,0,0,10.18632/oncotarget.11662,2016
1186,12,0,0,0,0,0,0,10.18632/oncotarget.11797,2016
1187,1,1,0,0,0,0,0,10.18632/oncotarget.11891,2016
1188,0,0,0,0,0,0,0,10.18632/oncotarget.12055,2016
1189,0,0,0,0,0,0,0,10.18632/oncotarget.12127,2016
1190,0,0,0,0,0,0,0,10.18632/oncotarget.12211,2016
1191,0,0,0,0,0,0,0,10.18632/oncotarget.12402,2016
1192,0,0,0,0,0,0,0,10.18632/oncotarget.12766,2016
1193,1,0,0,0,0,1,0,10.18632/oncotarget.13350,2016
1194,5,0,0,0,0,0,0,10.18632/oncotarget.13440,2016
1195,2,0,0,0,1,0,0,10.18632/oncotarget.13452,2016
1196,0,0,0,0,0,0,0,10.18632/oncotarget.14268,2016
1197,0,0,0,0,0,0,0,10.18632/oncotarget.6776,2016
1198,5,0,0,0,0,0,0,10.18632/oncotarget.6793,2016
1199,2,0,0,0,0,1,0,10.18632/oncotarget.6864,2016
1200,0,0,0,0,0,0,0,10.18632/oncotarget.6959,2016
1201,4,0,0,0,0,0,0,10.18632/oncotarget.7130,2016
1202,0,0,0,0,0,0,0,10.18632/oncotarget.7255,2016
1203,0,0,0,0,0,0,0,10.18632/oncotarget.7451,2016
1204,0,0,0,0,0,0,0,10.18632/oncotarget.7666,2016
1205,0,0,0,0,2,0,0,10.18632/oncotarget.7737,2016
1206,2,0,0,0,0,0,0,10.18632/oncotarget.7950,2016
1207,6,0,0,0,0,0,0,10.18632/oncotarget.8592,2016
1208,0,0,0,0,0,0,0,10.1902/jop.2016.150475,2016
1209,0,0,0,0,0,0,0,10.21037/jss.2016.06.04,2016
1210,0,0,0,0,0,0,0,10.2106/JBJS.15.00938,2016
1211,0,0,0,0,0,0,0,10.2106/JBJS.ST.16.00080,2016
1212,0,0,0,0,0,0,0,10.2174/1570180813666160826100158,2016
1213,0,0,0,0,0,0,0,10.2174/1871527315666160920113407,2016
1214,0,0,0,0,0,0,0,10.2174/1874210616021001375,2016
1215,0,0,0,0,0,0,0,10.21873/anticanres.11025,2016
1216,0,0,0,0,0,0,0,10.21873/anticanres.11055,2016
1217,0,0,0,0,0,0,0,10.2217/hep.15.36,2016
1218,0,0,0,0,0,0,0,10.2340/16501977-2156,2016
1219,0,0,0,0,0,0,0,10.2807/1560-7917.ES.2016.21.10.30160,2016
1220,0,0,0,0,0,0,0,10.2807/1560-7917.ES.2016.21.29.30291,2016
1221,0,0,0,0,0,0,0,10.2807/1560-7917.ES.2016.21.49.30418,2016
1222,2,0,0,0,0,0,0,10.3109/07435800.2015.1037048,2016
1223,0,0,0,0,0,0,0,10.3109/10428194.2016.1169406,2016
1224,0,0,0,0,2,0,0,10.3109/1354750X.2016.1172113,2016
