,doi,id,pmid,year
6152,10.1016/j.diagmicrobio.2017.07.006,pub.1090679407,28821364,2017
6153,10.1002/jbmr.3195,pub.1085968816,28600880,2017
6154,10.1016/j.clinbiomech.2017.07.005,pub.1090367675,28728078,2017
6155,10.1038/nrrheum.2017.142,pub.1091737683,28905861,2017
6156,10.2217/bmm-2017-0160,pub.1092088632,28976777,2017
6157,10.1111/bjd.15847,pub.1092319560,29052892,2017
6158,10.1007/s40271-017-0233-0,pub.1084038586,28332032,2017
6159,10.2106/jbjs.17.00172,pub.1092070841,28976436,2017
6160,10.1002/acr.23276,pub.1085223705,28482137,2017
6161,10.1007/s00270-017-1713-2,pub.1090282013,28660441,2017
6162,10.1007/s00105-017-4009-1,pub.1086035546,28616694,2017
6163,10.1016/j.ijantimicag.2017.06.023,pub.1090652722,28711678,2017
6164,10.1007/s00406-017-0772-3,pub.1083804932,28194516,2017
6165,10.1161/strokeaha.117.018992,pub.1091616848,28887390,2017
6166,10.1111/nan.12341,pub.1042689285,27543917,2017
6167,10.1007/s00404-017-4450-5,pub.1090895779,28748341,2017
6168,10.1007/s11255-017-1656-1,pub.1090595549,28699016,2017
6169,10.1038/ijo.2017.143,pub.1085998912,28607453,2017
6170,10.1111/jcmm.13161,pub.1084511540,28374949,2017
6171,10.3325/cmj.2017.58.327,pub.1092480784,29094809,2017
6172,10.1016/j.injury.2017.07.008,pub.1090574355,28734495,2017
6173,10.1038/mp.2017.2,pub.1083687802,28167838,2017
6174,10.1007/s00120-017-0495-0,pub.1091310544,28835996,2017
6175,10.1097/sap.0000000000001117,pub.1085744634,28570461,2017
6176,10.2967/jnumed.117.191395,pub.1084835053,28408529,2017
6177,10.1016/j.transproceed.2017.06.033,pub.1091840594,28923621,2017
6178,10.1097/tp.0000000000001617,pub.1047925253,28009783,2017
6179,10.1111/apha.12935,pub.1091145376,28795790,2017
6180,10.1007/s11695-017-2854-8,pub.1091103016,28791580,2017
6181,10.1111/nyas.13405,pub.1086036194,28614589,2017
6182,10.1177/1933719116687855,pub.1041377480,28093048,2017
6183,10.1111/bjd.15454,pub.1084210656,28295198,2017
6184,10.1016/j.injury.2017.08.007,pub.1091049831,28807431,2017
6185,10.5812/ijcm.9430,pub.1093013800,29354800,2017
6186,10.18632/oncotarget.18635,pub.1092498956,29100289,2017
6187,10.18632/oncotarget.20430,pub.1091351512,29100381,2017
6188,10.3389/fnmol.2017.00305,pub.1091982866,29085280,2017
6189,10.2174/1381612823666170417130115,pub.1084864509,28413972,2017
6190,10.3389/fimmu.2017.01202,pub.1091920454,29018450,2017
6191,10.18632/oncotarget.20507,pub.1091369857,29088846,2017
6192,10.1161/jaha.117.006010,pub.1091618201,28893762,2017
6193,10.1126/science.aam8526,pub.1091150251,28798046,2017
6194,10.1182/blood-2017-04-775841,pub.1090748389,28716861,2017
6195,10.1371/journal.pone.0184161,pub.1091889901,28934226,2017
6196,10.3389/fpubh.2017.00249,pub.1091876930,28983477,2017
6197,10.1371/journal.pone.0183370,pub.1091884660,28931008,2017
6198,10.3233/jad-170574,pub.1091422164,28869481,2017
6199,10.1164/rccm.201702-0402ed,pub.1091779346,28914570,2017
6200,10.1056/nejmc1709315,pub.1091689350,28902583,2017
6201,10.1371/journal.pone.0184889,pub.1091736464,28910382,2017
6202,10.1093/eurheartj/ehx355,pub.1086902749,28934837,2017
6203,10.1371/journal.pone.0184333,pub.1091534160,28886170,2017
6204,10.1371/journal.pone.0184470,pub.1091504080,28886129,2017
6205,10.2174/1567205014666170523094526,pub.1085618868,28545361,2017
6206,10.2174/1567205014666170608092411,pub.1085941947,28595522,2017
6207,10.2174/156720501410170908094658,pub.1090618690,28689494,2017
6208,10.2174/1567205014666170523092858,pub.1085618871,28545364,2017
6209,10.2174/1567205014666170523094938,pub.1085618867,28545360,2017
6210,10.1371/journal.pntd.0005873,pub.1091500856,28880944,2017
6211,10.21873/anticanres.11952,pub.1091487251,28870964,2017
6212,10.1080/14656566.2017.1361406,pub.1090917323,28749698,2017
6213,10.1093/rheumatology/kex220,pub.1085641493,28859328,2017
6214,10.1001/jamacardio.2017.2275,pub.1090953664,28768320,2017
6215,,pub.1091436389,28860415,2017
6216,10.1093/brain/awx165,pub.1086050153,29050378,2017
6217,10.1210/js.2017-00307,pub.1091241457,29264574,2017
6218,10.1002/ijc.30828,pub.1085934423,28597939,2017
6219,10.1093/rheumatology/kex222,pub.1085899469,28859329,2017
6220,10.1093/rheumatology/kex174,pub.1084602907,28498975,2017
6221,10.1210/jc.2017-00558,pub.1090513875,28911141,2017
6222,10.1093/ecco-jcc/jjx058,pub.1085304649,28472257,2017
6223,10.1111/exd.13283,pub.1022660979,28094455,2017
6224,10.1016/j.ejso.2017.05.008,pub.1085432853,28599872,2017
6225,10.1016/j.socscimed.2017.07.025,pub.1090936588,28783502,2017
6226,10.1016/j.neurobiolaging.2017.05.005,pub.1085381562,28578155,2017
6227,10.1016/j.ejca.2017.04.025,pub.1086144347,28651158,2017
6228,10.1016/j.ejca.2017.05.038,pub.1086125911,28648699,2017
6229,10.1007/s00399-017-0516-0,pub.1086117948,28643175,2017
6230,10.1007/s11926-017-0681-5,pub.1090916925,28752489,2017
6231,10.1016/j.ejca.2017.06.002,pub.1090834211,28735068,2017
6232,10.1111/joim.12647,pub.1090360638,28682471,2017
6233,10.1111/aor.12884,pub.1085444525,28524237,2017
6234,10.1016/j.crad.2017.03.017,pub.1085563533,28545684,2017
6235,10.1136/annrheumdis-2017-211209,pub.1085367044,28483768,2017
6236,10.1016/j.jaci.2017.01.043,pub.1084527378,28389393,2017
6237,10.1016/j.neuroimage.2017.06.056,pub.1090304971,28669903,2017
6238,10.1038/gim.2017.4,pub.1084128066,28333916,2017
6239,10.21037/jtd.2017.08.143,pub.1092027549,29221247,2017
6240,10.1007/s00115-017-0362-7,pub.1086120500,28642981,2017
6241,10.1007/s00115-017-0364-5,pub.1086128137,28642982,2017
6242,10.1097/mco.0000000000000391,pub.1086006248,28768292,2017
6243,10.1007/s00063-016-0145-0,pub.1004449208,26931134,2017
6244,10.1007/s00392-017-1106-1,pub.1084021363,28342064,2017
6245,10.1016/j.invent.2017.05.003,pub.1085754114,30135836,2017
6246,10.1007/s00262-017-2013-z,pub.1085404126,28501939,2017
6247,10.1016/j.neuroscience.2017.06.055,pub.1090350502,28687308,2017
6248,10.1016/j.sleep.2017.06.004,pub.1086145276,28899537,2017
6249,10.1007/s00234-017-1878-z,pub.1090832311,28730268,2017
6250,10.1002/ejhf.884,pub.1085725065,28560824,2017
6251,10.1111/ddg.13313,pub.1091487707,28872240,2017
6252,10.1024/1422-4917/a000495,pub.1056327403,27855559,2017
6253,10.1111/1756-185x.12167,pub.1014489406,24131486,2017
6254,10.1016/j.neuron.2017.08.016,pub.1091395810,28867551,2017
6255,10.1016/j.immuni.2017.08.008,pub.1091863374,28930663,2017
6256,10.1016/j.ajpath.2017.05.003,pub.1090288696,28667835,2017
6257,10.1016/j.jaci.2017.01.029,pub.1083885124,28242304,2017
6258,,pub.1091931680,28934785,2017
6259,10.1016/s2352-3026(17)30108-4,pub.1090779908,28733186,2017
6260,10.1007/s00103-017-2590-1,pub.1090878293,28741188,2017
6261,10.1111/jdv.14305,pub.1085120208,28467671,2017
6262,10.1016/j.biomaterials.2017.05.028,pub.1085452938,28550754,2017
6263,10.1016/j.thromres.2017.07.029,pub.1090915101,28780343,2017
6264,10.1016/j.ijcard.2017.05.102,pub.1085750770,28592382,2017
6265,10.1016/j.ijcard.2017.05.038,pub.1085423778,28536004,2017
6266,10.1002/ajmg.a.38345,pub.1090894902,28742248,2017
6267,10.1016/j.clinbiochem.2017.03.013,pub.1084066258,28322753,2017
6268,10.1016/j.bpa.2017.08.005,pub.1091328345,29248145,2017
6269,10.1007/s00432-017-2423-5,pub.1085045842,28434043,2017
6270,10.1164/rccm.201701-0104oc,pub.1086037850,28614669,2017
6271,10.1016/j.ejphar.2017.06.013,pub.1085961992,28606850,2017
6272,10.1093/ecco-jcc/jjx062,pub.1085367380,28486634,2017
6273,10.21037/jtd.2017.08.165,pub.1092027556,29221303,2017
6274,10.1007/s00256-017-2692-8,pub.1086069203,28623409,2017
6275,10.1016/j.jaci.2017.01.042,pub.1084527377,28389391,2017
6276,10.1024/1422-4917/a000545,pub.1091296335,28825877,2017
6277,10.3174/ajnr.a5316,pub.1090390452,28663267,2017
6278,10.1007/s00292-017-0301-1,pub.1085937114,28600707,2017
6279,10.1007/s11547-017-0766-2,pub.1085021272,28429208,2017
6280,10.1016/j.mehy.2017.08.018,pub.1091224070,28915967,2017
6281,10.1007/s00108-017-0299-8,pub.1090939720,28765984,2017
6282,10.1016/j.actbio.2017.07.029,pub.1090833519,28736221,2017
6283,10.1002/nau.23197,pub.1083396423,28139845,2017
6284,10.1097/mnh.0000000000000351,pub.1086006263,28614115,2017
6285,10.1093/schbul/sbx001,pub.1060024212,28207073,2017
6286,10.1177/0271678x16685574,pub.1046852623,28029273,2017
6287,10.1093/ijnp/pyx043,pub.1086113288,28645191,2017
6288,10.1097/pap.0000000000000162,pub.1090996458,28777142,2017
6289,10.1055/s-0043-118132,pub.1091920772,28959061,2017
6290,10.1016/j.eurpsy.2017.05.026,pub.1085861169,28728092,2017
6291,10.3171/2017.1.spine16859,pub.1085942863,28598291,2017
6292,10.1007/s00784-016-2023-9,pub.1042804060,28000038,2017
6293,10.1245/s10434-017-5887-2,pub.1085430212,28516292,2017
6294,10.1007/s00066-017-1140-y,pub.1085134847,28470414,2017
6295,10.1007/s00399-017-0527-x,pub.1091324064,28840312,2017
6296,10.1016/j.ejpb.2016.12.005,pub.1023709316,27998691,2017
6297,10.1111/pai.12757,pub.1090375752,28686792,2017
6298,10.1111/ddg.12985,pub.1090956064,28771991,2017
6299,10.1111/imr.12580,pub.1091391701,28856740,2017
6300,10.1111/acps.12747,pub.1085720233,28561929,2017
6301,10.1136/openhrt-2017-000630,pub.1091929624,29018535,2017
6302,10.1093/ijnp/pyw082,pub.1090866739,28911006,2017
6303,10.1016/s2213-8587(17)30183-3,pub.1090681788,28716631,2017
6304,10.1016/j.jtcvs.2017.02.058,pub.1084093060,28400112,2017
6305,10.1007/s00406-017-0794-x,pub.1084749361,28393267,2017
6306,10.1016/s0140-6736(17)31960-8,pub.1091503827,28901935,2017
6307,10.1002/ejhf.780,pub.1084011525,28271625,2017
6308,10.1016/s2215-0366(17)30153-0,pub.1084522310,28396067,2017
6309,10.1016/s0140-6736(17)30938-8,pub.1090381923,28689664,2017
6310,10.1002/mpr.1533,pub.1015468036,27766697,2017
6311,10.1016/j.ejca.2017.06.016,pub.1090939616,28772128,2017
6312,10.1007/s00330-017-4754-7,pub.1083687942,28168371,2017
6313,10.1002/ajh.24821,pub.1086030699,28614898,2017
6314,10.1016/j.humpath.2017.03.020,pub.1084820524,28414091,2017
6315,10.2147/cia.s139146,pub.1091596580,28979108,2017
6316,10.1016/j.jvir.2017.05.024,pub.1091321538,28841932,2017
6317,10.1007/s13167-017-0102-x,pub.1090893558,29021839,2017
6318,10.1016/j.jacc.2017.07.725,pub.1091377208,28859790,2017
6319,10.1136/jmedgenet-2017-104528,pub.1085969635,28600436,2017
6320,10.1002/clc.22710,pub.1085131878,28467622,2017
6321,10.1136/bmjopen-2017-018283,pub.1091915734,28947467,2017
6322,10.1038/tp.2017.186,pub.1091487992,28872638,2017
6323,10.1556/1886.2017.00022,pub.1091671605,29034109,2017
6324,10.1007/s11999-017-5426-2,pub.1090275133,28656494,2017
6325,10.1055/s-0042-122342,pub.1085466192,28499301,2017
6326,10.1007/s00247-017-3862-5,pub.1085596600,28547137,2017
6327,10.1097/mco.0000000000000405,pub.1086006253,28622192,2017
6328,10.1016/j.ijcard.2017.04.096,pub.1085996576,28619324,2017
6329,10.1016/j.forsciint.2017.07.023,pub.1090915182,28802209,2017
6330,10.1016/j.imlet.2017.04.014,pub.1085137507,28455167,2017
6331,10.1016/j.jad.2017.04.065,pub.1085073847,28551555,2017
6332,10.1111/jon.12428,pub.1083843815,28207200,2017
6333,10.1111/ejh.12906,pub.1085459355,28543682,2017
6334,10.1007/s00062-016-0509-0,pub.1026968907,27113903,2017
6335,10.1007/s00415-017-8582-0,pub.1091082107,28785798,2017
6336,10.1136/rmdopen-2017-000465,pub.1091843139,28955494,2017
6337,10.1111/odi.12572,pub.1028554777,27541702,2017
6338,10.1016/j.jneuroim.2017.07.004,pub.1090572792,28778433,2017
6339,10.1007/s12035-016-0058-1,pub.1031176190,27558236,2017
6340,10.23736/s0375-9393.17.11638-x,pub.1084496798,28256812,2017
6341,10.1007/s00059-017-4601-2,pub.1091088434,28791432,2017
6342,10.1016/j.canlet.2017.06.020,pub.1086150814,28649004,2017
6343,10.1097/mib.0000000000001160,pub.1085899633,28590343,2017
6344,10.1177/2058460117727788,pub.1091640293,28959456,2017
6345,10.2217/imt-2017-0034,pub.1091812571,29338611,2017
6346,10.1016/j.yexcr.2017.06.018,pub.1086360054,28655510,2017
6347,10.1002/mdc3.12522,pub.1090828438,30363449,2017
6348,10.1556/1886.2017.00016,pub.1091279321,29034105,2017
6349,10.1111/jdv.14458,pub.1091103599,28792092,2017
6350,10.1016/j.ijcard.2017.05.081,pub.1085565329,28571618,2017
6351,10.1097/tp.0000000000001487,pub.1046667928,27653301,2017
6352,10.1055/s-0043-111596,pub.1091342851,28837973,2017
6353,10.1007/s00059-016-4492-7,pub.1003781213,27796409,2017
6354,10.1016/j.ejca.2017.06.020,pub.1090834213,28735071,2017
6355,10.1097/tp.0000000000001584,pub.1046143296,27926596,2017
6356,10.1111/pai.12738,pub.1085597749,28544337,2017
6357,10.1016/j.jamda.2017.03.016,pub.1085392565,28501416,2017
6358,10.1002/eji.201646747,pub.1090294275,28664612,2017
6359,10.1007/s00066-017-1141-x,pub.1085119678,28466155,2017
6360,10.1097/tp.0000000000001948,pub.1091864300,28926375,2017
6361,10.1212/nxi.0000000000000386,pub.1090795978,28761905,2017
6362,10.1111/all.13162,pub.1084209843,28306159,2017
6363,10.3389/fpsyt.2017.00162,pub.1091392166,28912735,2017
6364,10.3233/jad-161108,pub.1090942625,28777748,2017
6365,10.3205/dgkh000299,pub.1091617909,28890862,2017
6366,10.1074/jbc.m117.779629,pub.1090285558,28659342,2017
6367,10.1523/jneurosci.3456-16.2017,pub.1090862554,28733354,2017
6368,10.3389/fphys.2017.00609,pub.1091310688,28878688,2017
6369,10.1093/eurheartj/ehx144,pub.1084183735,28444290,2017
6370,10.1093/eurheartj/ehx166,pub.1084183747,28449027,2017
6371,10.1189/jlb.1ab0617-230r,pub.1091242313,28821572,2017
6372,10.1080/10749357.2017.1305645,pub.1084163974,28330419,2017
6373,10.3389/fendo.2017.00198,pub.1091215507,28861042,2017
6374,10.1089/neu.2016.4960,pub.1084601756,28381107,2017
6375,10.3389/fncel.2017.00238,pub.1091208549,28860969,2017
6376,10.3390/bioengineering4030070,pub.1091212504,28952549,2017
6377,10.3389/fneur.2017.00370,pub.1091206004,28855885,2017
6378,10.1080/14656566.2017.1349098,pub.1090388973,28658981,2017
6379,10.1371/journal.pone.0180926,pub.1091151406,28796785,2017
6380,10.1371/journal.pone.0180939,pub.1091134041,28792952,2017
6381,10.1371/journal.pone.0182083,pub.1091085578,28787023,2017
6382,10.1080/2162402x.2017.1331806,pub.1090386525,28919993,2017
6383,10.1080/17474124.2017.1320219,pub.1084921865,28415859,2017
6384,10.1080/10428194.2016.1272687,pub.1022252151,28093004,2017
6385,10.1182/blood-2017-06-788430,pub.1090995960,28775158,2017
6386,10.1371/journal.pone.0180407,pub.1090993567,28771481,2017
6387,10.1523/jneurosci.2310-16.2017,pub.1090393577,28674175,2017
6388,10.1161/jaha.116.005352,pub.1091436998,28862949,2017
6389,10.4269/ajtmh.17-0034,pub.1090779338,28722637,2017
6390,10.1093/cid/cix239,pub.1084183131,28369211,2017
6391,10.1371/journal.pone.0182033,pub.1090949826,28763469,2017
6392,10.1001/jamasurg.2017.1602,pub.1086030696,28614585,2017
6393,10.1093/cid/cix372,pub.1085241684,28430999,2017
6394,10.1002/ijc.30770,pub.1085211462,28480996,2017
6395,10.1002/ijc.30768,pub.1085211303,28481041,2017
6396,10.1093/europace/euw189,pub.1079335444,27702866,2017
6397,10.1210/jc.2017-00395,pub.1085283915,28453643,2017
6398,10.1088/1741-2552/aa6d8b,pub.1085593798,28540863,2017
6399,10.1002/ijc.30761,pub.1085133894,28470689,2017
6400,10.1093/annonc/mdx308,pub.1085987060,28838210,2017
6401,10.1530/eje-16-1055,pub.1085437997,28522645,2017
6402,10.1016/j.iac.2017.04.004,pub.1090345851,28687110,2017
6403,10.1007/s00432-017-2424-4,pub.1084963275,28424902,2017
6404,10.1016/j.molimm.2017.06.028,pub.1086115560,28644974,2017
6405,10.1121/1.4998722,pub.1091261941,28863592,2017
6406,10.1016/j.neuroimage.2017.05.026,pub.1085434939,28527788,2017
6407,10.1007/s00268-017-3986-7,pub.1084020376,28324140,2017
6408,10.1097/tp.0000000000001774,pub.1084924558,28737661,2017
6409,10.1093/ejcts/ezx115,pub.1084183575,28472484,2017
6410,10.1007/s00393-017-0308-2,pub.1085139208,28470440,2017
6411,10.1136/annrheumdis-2016-210146,pub.1083845100,28209629,2017
6412,10.1177/2048872615600096,pub.1064084758,26265736,2017
6413,10.1038/sj.bdj.2017.672,pub.1091159164,28798430,2017
6414,10.1016/j.crad.2017.02.018,pub.1084068623,28330684,2017
6415,10.1016/j.ejrad.2017.05.041,pub.1085858971,28668424,2017
6416,10.1111/bjd.15308,pub.1037070259,28093717,2017
6417,10.1016/j.jdent.2017.05.020,pub.1085751263,28579384,2017
6418,10.1007/s00432-017-2419-1,pub.1084739555,28396948,2017
6419,,pub.1092800456,29151067,2017
6420,10.1016/j.eururo.2017.05.004,pub.1085410664,28522178,2017
6421,10.1055/s-0043-116223,pub.1091338923,28845051,2017
6422,10.1007/s00391-016-1082-5,pub.1009382703,27282168,2017
6423,10.1016/j.compbiomed.2017.05.021,pub.1085454903,28577434,2017
6424,10.1007/s00424-017-2010-2,pub.1086153824,28647852,2017
6425,10.1111/all.13124,pub.1005585441,28058751,2017
6426,10.1016/j.resuscitation.2017.05.011,pub.1085408721,28511983,2017
6427,10.1016/j.jdermsci.2017.04.016,pub.1085203499,28522139,2017
6428,10.1038/bjc.2017.233,pub.1090829685,28728164,2017
6429,10.1038/tp.2017.158,pub.1090937995,28763064,2017
6430,10.1530/eje-17-0248,pub.1085426368,28512133,2017
6431,10.1002/ehf2.12189,pub.1090773935,28772049,2017
6432,10.1016/j.reprotox.2017.04.007,pub.1085125478,28478049,2017
6433,10.1016/j.schres.2016.10.004,pub.1027727615,27986430,2017
6434,10.1016/j.neurobiolaging.2017.03.034,pub.1084533434,28482212,2017
6435,10.1136/bmjopen-2016-015798,pub.1090995203,28775185,2017
6436,10.1016/j.ejogrb.2017.06.033,pub.1090317312,28689577,2017
6437,10.1016/j.euroneuro.2017.05.007,pub.1086149272,28655495,2017
6438,10.1016/j.radonc.2017.07.012,pub.1090926218,28764925,2017
6439,10.1177/1535370217718808,pub.1090390705,28661206,2017
6440,10.1111/eip.12240,pub.1008488984,25808791,2017
6441,10.1016/j.euroneuro.2017.04.003,pub.1085753522,28579071,2017
6442,10.1002/ehf2.12179,pub.1090329200,28772041,2017
6443,10.1038/bmt.2017.91,pub.1085411429,28504661,2017
6444,10.1007/s00432-017-2402-x,pub.1084022008,28364360,2017
6445,10.1128/iai.00363-17,pub.1085765208,28559404,2017
6446,10.1002/mc.22653,pub.1084014455,28345785,2017
6447,10.1002/hep.29089,pub.1074247054,28133767,2017
6448,10.1136/annrheumdis-2016-209909,pub.1062759461,27941129,2017
6449,10.1038/ni.3790,pub.1090778187,28722720,2017
6450,10.1007/s00106-016-0287-7,pub.1033544921,27904919,2017
6451,10.1111/echo.13595,pub.1090302792,28664601,2017
6452,10.1093/neuros/nyw141,pub.1083841311,28201763,2017
6453,10.1111/and.12689,pub.1052693211,27709651,2017
6454,10.1016/j.jhep.2017.03.033,pub.1084761572,28412291,2017
6455,10.6002/ect.2016.0138,pub.1086128870,28621633,2017
6456,10.1016/j.cois.2017.05.004,pub.1085207478,28805635,2017
6457,10.1016/j.ijcard.2017.03.072,pub.1084079673,28343767,2017
6458,10.1016/j.medengphy.2017.05.006,pub.1086342072,28666589,2017
6459,10.1007/s00441-017-2597-9,pub.1084022096,28343320,2017
6460,10.1016/j.expneurol.2017.04.011,pub.1085103003,28445715,2017
6461,10.1016/j.molimm.2017.05.022,pub.1085750988,28582644,2017
6462,10.1016/j.jcin.2017.05.021,pub.1091085330,28797431,2017
6463,10.1177/0148607116680791,pub.1012828904,27875291,2017
6464,10.1002/ehf2.12162,pub.1085119994,28772051,2017
6465,10.1002/acr.23130,pub.1019112452,27748074,2017
6466,10.1007/s40629-017-0013-3,pub.1084040590,28804700,2017
6467,10.1111/hepr.12825,pub.1041138495,27689765,2017
6468,10.1097/rlu.0000000000001696,pub.1085755526,28574876,2017
6469,10.1016/j.ejso.2017.02.009,pub.1083892929,28262276,2017
6470,10.1007/s00108-017-0234-z,pub.1085426324,28516251,2017
6471,10.1136/bmjopen-2017-015913,pub.1091289688,28827247,2017
6472,10.1177/1759720x17706454,pub.1085381781,28835779,2017
6473,10.1007/s00406-016-0750-1,pub.1004392306,27896432,2017
6474,10.1007/s00108-017-0215-2,pub.1083866982,28235984,2017
6475,10.1055/s-0037-1603789,pub.1090926945,28753712,2017
6476,10.1007/s11886-017-0874-6,pub.1086364597,28656481,2017
6477,10.1002/pbc.26461,pub.1074191039,28111878,2017
6478,10.1007/s00415-017-8503-2,pub.1085737049,28567537,2017
6479,10.1016/j.ejmg.2017.05.004,pub.1085615113,28559208,2017
6480,10.1055/s-0037-1601859,pub.1084853179,28411586,2017
6481,10.1007/s00401-017-1742-6,pub.1086044438,28620692,2017
6482,10.1016/j.jaac.2017.05.017,pub.1090834590,28735690,2017
6483,10.1097/tp.0000000000001776,pub.1084937199,28738403,2017
6484,10.1111/cei.12988,pub.1085444295,28518214,2017
6485,10.1007/s00417-017-3698-6,pub.1085912070,28593425,2017
6486,10.1007/s00391-016-1084-3,pub.1044745977,27351558,2017
6487,10.1055/s-0043-110770,pub.1086330666,28651260,2017
6488,10.1016/j.parkreldis.2017.05.017,pub.1085449513,28549838,2017
6489,10.1007/s10549-017-4314-5,pub.1085763212,28578506,2017
6490,10.1007/s00482-017-0232-z,pub.1090293059,28664244,2017
6491,10.1002/ejhf.862,pub.1085441764,28516519,2017
6492,10.1016/j.gie.2017.01.012,pub.1074222481,28137597,2017
6493,10.1007/s00103-017-2573-2,pub.1086096995,28631028,2017
6494,10.1016/j.anl.2016.08.007,pub.1006774849,27609530,2017
6495,10.1007/s10875-017-0411-9,pub.1086073263,28624913,2017
6496,10.1002/gcc.22468,pub.1085138405,28466543,2017
6497,10.1097/aci.0000000000000372,pub.1085572891,28537934,2017
6498,10.1017/thg.2017.36,pub.1086123443,28633683,2017
6499,10.1016/j.exer.2017.06.006,pub.1085937691,28603015,2017
6500,10.1016/j.biopsych.2017.05.011,pub.1090374101,28693736,2017
6501,10.1002/jmri.25584,pub.1024627321,27943528,2017
6502,10.1016/j.ijcard.2017.05.024,pub.1085205850,28499667,2017
6503,10.1016/j.ctro.2017.05.002,pub.1086282327,29594211,2017
6504,10.1111/ijpo.12198,pub.1044004604,27900852,2017
6505,10.1002/mds.27068,pub.1086112588,28639263,2017
6506,10.1177/1358863x17706752,pub.1085764305,28555533,2017
6507,10.1530/eje-17-0109,pub.1085738695,28566446,2017
6508,10.1016/j.ajog.2017.04.022,pub.1084958954,28433734,2017
6509,10.1111/acel.12610,pub.1085461374,28544360,2017
6510,10.1136/jnnp-2017-315603,pub.1085767516,28572277,2017
6511,10.1038/ncomms15327,pub.1085598127,28548102,2017
6512,10.1038/nn.4590,pub.1086090894,28628102,2017
6513,10.1016/j.avsg.2017.01.031,pub.1085174343,28479428,2017
6514,10.1002/acr.23185,pub.1020312249,28029750,2017
6515,10.1016/j.ctro.2017.06.004,pub.1090678978,29594214,2017
6516,10.1007/s10278-017-9988-z,pub.1086357467,28653123,2017
6517,10.1111/ddg.13304,pub.1090949235,28763584,2017
6518,10.1007/s00482-017-0189-y,pub.1083698279,28175998,2017
6519,10.1016/j.ejca.2017.04.023,pub.1085857998,28586748,2017
6520,10.1016/j.ijnurstu.2017.05.011,pub.1085442395,28535399,2017
6521,10.1177/0284185116675657,pub.1039561607,27799574,2017
6522,10.1111/cea.12929,pub.1084211133,28346705,2017
6523,10.1007/s10877-016-9892-y,pub.1033793515,27259915,2017
6524,10.1016/j.cca.2017.06.005,pub.1085915123,28601669,2017
6525,10.1007/s00392-017-1101-6,pub.1084021360,28361371,2017
6526,10.1016/j.neuroimage.2017.06.025,pub.1085995947,28619653,2017
6527,10.1016/j.reprotox.2017.05.008,pub.1085586554,28552383,2017
6528,10.1016/j.knee.2017.04.003,pub.1085118232,28455166,2017
6529,10.1111/cdoe.12287,pub.1083688715,28169445,2017
6530,10.1002/ehf2.12144,pub.1084011499,28772053,2017
6531,10.1177/0271678x16674737,pub.1063806186,27798270,2017
6532,10.1016/j.immuni.2017.07.019,pub.1091085921,28801233,2017
6533,10.1111/ddg.13304_g,pub.1090946532,28763608,2017
6534,10.1016/j.ajog.2017.04.014,pub.1084817221,28412085,2017
6535,10.1016/s0140-6736(17)31332-6,pub.1086092641,28641875,2017
6536,10.1016/j.acra.2017.01.021,pub.1084055599,28336007,2017
6537,10.1177/1747493017700152,pub.1084247848,28649936,2017
6538,10.1016/j.jconrel.2017.05.024,pub.1085442913,28528740,2017
6539,10.1055/s-0035-1555785,pub.1057341060,26516725,2017
6540,10.1016/j.jpedsurg.2016.12.025,pub.1006901474,28094013,2017
6541,10.1007/s00125-017-4298-z,pub.1085402274,28500394,2017
6542,10.1016/j.jid.2017.03.030,pub.1084939278,28433544,2017
6543,10.1111/all.13112,pub.1021206923,27998002,2017
6544,10.1136/annrheumdis-2016-210927,pub.1085466579,28501799,2017
6545,10.1111/all.13137,pub.1083396926,28140507,2017
6546,10.3389/fimmu.2017.00844,pub.1090930967,28824611,2017
6547,10.1117/1.jbo.22.7.076018,pub.1090915323,28753693,2017
6548,10.3389/fimmu.2017.00891,pub.1090914371,28804488,2017
6549,10.3390/tropicalmed2030033,pub.1090902572,30270889,2017
6550,10.1523/jneurosci.0260-17.2017,pub.1086132886,28637840,2017
6551,10.1001/jama.2017.8978,pub.1090893575,28742911,2017
6552,10.1136/bcr-2017-220305,pub.1090894333,28739616,2017
6553,10.1371/journal.pone.0180436,pub.1090842455,28727775,2017
6554,10.18632/oncotarget.16864,pub.1084637367,28430596,2017
6555,10.1371/journal.pone.0181022,pub.1090776100,28719609,2017
6556,10.1080/09638288.2017.1291765,pub.1085370113,28478736,2017
6557,10.1164/rccm.201604-0712oc,pub.1079382555,28005404,2017
6558,10.1158/1078-0432.ccr-16-2196,pub.1083534756,28159814,2017
6559,10.18632/oncotarget.19218,pub.1092572193,29108353,2017
6560,10.3389/fnana.2017.00056,pub.1090656651,28751858,2017
6561,10.3389/fimmu.2017.00795,pub.1090580126,28744284,2017
6562,10.1371/journal.pone.0181161,pub.1090578972,28700738,2017
6563,10.3389/fpubh.2017.00160,pub.1090576394,28740846,2017
6564,10.18632/oncotarget.19076,pub.1092828608,29156716,2017
6565,10.5152/dir.2017.16276,pub.1085468285,28508759,2017
6566,10.18632/oncotarget.19011,pub.1092866791,29163840,2017
6567,10.3109/08820538.2015.1119859,pub.1026636131,27092399,2017
6568,10.1080/00015458.2017.1296703,pub.1084153428,28274179,2017
6569,10.1080/03007995.2017.1298521,pub.1083925298,28277866,2017
6570,10.1084/jem.20161093,pub.1085720928,28559244,2017
